DEPT,DPHI_D,GR_NORM,NPHI_D,PEF_D,POR_D,RHOB_D,RESD_D,DTC_D,LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD1],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD2],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD3],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD4],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD5],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD6],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD1_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD2_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD3_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD4_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD5_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD6_2],K_SDR_PRE
5298.0,0.172,44.18,0.237,1.8,0.207,2.369,7.62,75.38,1754.4509,3072.4343,4516.6886,475.5224,222.205,52.8355,1780.4423,42329.1432,597.9239,102.9374,69.3828,21.8992,41.84723663330078
5298.5,0.168,31.1,0.202,1.76,0.186,2.371,9.83,70.75,3761.6245,3919.3749,4405.2442,410.5615,262.6008,49.931,5030.2704,59278.8317,53.6765,72.3537,48.2147,11.4433,94.61593627929688
5299.0,0.165,24.69,0.176,1.73,0.171,2.375,14.92,66.92,3520.9158,2549.4654,2719.8693,254.7525,219.9373,37.9565,8503.0467,42082.4137,2.2009,35.8026,15.3843,3.6151,117.08910369873047
5299.5,0.162,21.42,0.158,1.73,0.16,2.379,17.41,65.01,2869.8337,1510.7034,1605.9764,142.6575,155.1922,27.4978,7288.8111,24126.5249,0.2519,14.5919,5.1716,1.2155,119.35061645507812
5300.0,0.16,21.02,0.143,1.77,0.152,2.385,19.09,64.09,1462.1763,595.842,696.7229,74.6996,93.301,18.0733,3122.3101,6488.1463,0.0695,5.9469,1.6341,0.3761,101.36849975585938
5300.5,0.161,24.66,0.142,1.84,0.152,2.392,19.3,64.65,675.1657,278.8483,358.8344,59.4014,69.5955,14.5525,1144.8924,1499.2586,0.1,4.6366,1.0221,0.2749,69.93181610107422
5301.0,0.161,32.87,0.149,1.9,0.155,2.398,18.24,66.0,386.7776,204.7587,270.1337,65.038,65.6199,13.9721,550.4542,725.4061,0.3249,5.8424,1.2455,0.3465,33.27775192260742
5301.5,0.157,44.64,0.167,1.96,0.162,2.402,16.44,68.05,291.8072,268.402,325.6784,103.5979,81.6833,16.2918,436.484,1164.8669,2.9001,13.7842,3.6607,0.8732,11.979446411132812
5302.0,0.151,48.83,0.189,1.99,0.171,2.403,15.02,69.56,359.1967,499.0827,533.7199,179.0121,108.4737,19.5583,678.1735,3964.53,21.2884,37.8428,12.7806,2.832,11.267351150512695
5302.5,0.148,48.79,0.214,1.95,0.184,2.398,14.31,70.62,690.805,1262.0837,1331.7928,338.0933,154.1021,24.9234,2018.9701,26310.0277,126.1727,123.6685,45.3571,10.7177,15.119790077209473
5303.0,0.151,47.21,0.209,1.9,0.182,2.391,14.13,70.21,986.2155,1802.6941,1963.8629,380.7182,191.4586,30.2134,2909.293,47229.5536,106.1793,127.0016,52.4914,11.8066,19.324743270874023
5303.5,0.157,46.77,0.203,1.86,0.181,2.385,14.15,70.11,1095.6605,1912.487,2233.21,372.7022,207.3174,34.6216,2847.8393,41117.9414,63.6736,105.1718,42.9906,9.6018,22.091691970825195
5304.0,0.162,47.29,0.195,1.83,0.179,2.39,13.84,70.03,831.0289,1174.6287,1473.6764,241.9252,148.3052,27.9557,1466.0717,10212.5817,19.1989,47.953,16.7246,4.0469,22.126867294311523
5304.5,0.161,49.55,0.192,1.85,0.177,2.398,13.53,70.14,555.865,728.2886,919.4022,175.6569,108.9094,21.7205,781.1517,3781.8619,12.294,29.666,9.4658,2.4055,16.13823127746582
5305.0,0.156,51.67,0.191,1.91,0.174,2.406,13.1,70.28,366.3837,481.2272,575.3341,142.067,86.4983,17.5064,459.5399,2175.9726,13.316,23.1584,7.597,1.9184,10.762240409851074
5305.5,0.149,52.55,0.192,1.94,0.172,2.408,12.98,70.02,386.1331,572.1541,631.7365,155.5338,92.6237,17.2975,573.7107,4387.7607,22.7548,29.3742,11.5418,2.6532,9.154946327209473
5306.0,0.145,50.3,0.2,1.95,0.175,2.407,13.38,69.93,514.335,821.6173,845.8237,206.0646,111.3483,18.8117,1042.004,11035.5689,46.9413,51.273,21.3796,4.7626,11.37470531463623
5306.5,0.148,47.32,0.218,1.96,0.186,2.399,13.78,70.98,693.0106,1198.7235,1259.7204,337.2918,146.7725,24.1917,1946.2612,23307.0671,147.967,125.9345,45.8106,11.1788,17.251605987548828
5307.0,0.151,44.33,0.226,2.0,0.192,2.389,14.16,71.72,795.6797,1441.6394,1509.9102,495.0667,195.4395,32.3275,2796.4975,34570.2593,330.9938,239.8299,83.423,21.8263,22.940279006958008
5307.5,0.155,41.33,0.227,2.04,0.194,2.381,14.54,72.14,808.2719,1416.3047,1446.0661,604.7904,238.5934,40.6077,3034.4348,30939.5542,426.1342,315.5822,107.488,28.7689,28.93506622314453
5308.0,0.16,38.47,0.224,2.03,0.195,2.376,14.92,72.04,864.2768,1383.6949,1448.9016,624.7749,265.4699,46.2979,3220.1325,26019.2377,339.2456,302.3521,101.6845,25.9864,39.12578201293945
5308.5,0.165,35.69,0.22,2.01,0.194,2.374,15.3,71.8,868.9965,1213.6352,1318.9329,569.2738,264.2337,47.8637,3036.1576,17228.5525,206.1171,240.7573,77.2282,18.9406,51.28334045410156
5309.0,0.167,30.1,0.219,1.99,0.195,2.371,15.68,71.28,1116.3626,1374.2668,1523.7587,602.7663,295.3591,51.9849,4740.212,21324.7322,181.533,250.7823,83.2708,19.738,82.5515365600586
5309.5,0.168,23.82,0.216,1.94,0.193,2.37,15.94,70.32,1641.675,1721.5842,1958.5726,597.2024,318.251,53.2065,8579.5545,30778.7309,119.3534,225.6541,80.109,18.3275,142.61822509765625
5310.0,0.17,21.65,0.209,1.85,0.191,2.367,16.17,69.27,2631.3973,2583.4586,3076.4932,569.3824,346.383,57.1011,14316.1508,55858.5349,53.1227,182.3951,69.8038,16.2159,179.1799774169922
5310.5,0.171,22.78,0.196,1.84,0.184,2.365,16.31,68.62,2386.1049,2267.2012,2717.1291,465.5242,329.701,57.5882,10466.1514,43202.9774,22.8264,119.6295,46.532,11.25,156.0404052734375
5311.0,0.171,25.77,0.182,1.85,0.177,2.36,16.43,68.11,2000.307,1968.6449,2440.5879,396.5896,327.5612,61.0391,7404.3611,42884.6705,13.2046,88.3591,36.1217,8.0462,111.0468521118164
5311.5,0.172,28.82,0.18,1.84,0.176,2.356,16.46,68.24,2000.0022,2176.1846,2820.9995,413.9578,350.2887,67.3225,7340.8547,56651.2544,14.2525,96.2379,40.2631,8.5183,87.49411010742188
5312.0,0.176,30.01,0.18,1.81,0.178,2.357,16.44,68.5,1863.7867,1922.4401,2642.9397,360.8422,305.1213,63.8287,5890.1308,32762.0553,9.2461,79.2961,28.7927,7.0081,82.7132339477539
5312.5,0.18,23.51,0.192,1.78,0.186,2.357,16.43,68.86,2609.5085,2406.1614,3290.0856,425.9698,328.9421,68.1937,9952.9515,32375.8059,11.8035,102.9274,35.8924,9.9573,162.57913208007812
5313.0,0.18,17.48,0.203,1.77,0.192,2.355,16.44,68.95,3961.9905,3511.61,4653.4151,564.1303,400.7858,76.7059,22229.9996,65204.6436,22.2404,161.4661,61.5729,16.2329,259.9671325683594
5313.5,0.178,14.09,0.194,1.8,0.186,2.352,16.4,68.2,4003.4272,3309.9426,4074.784,545.9044,429.9287,81.7532,23352.3738,76949.8065,16.4741,139.8638,58.6427,15.4866,300.29486083984375
5314.0,0.177,14.41,0.183,1.8,0.18,2.355,16.35,67.55,3374.8963,2458.6493,2976.5811,399.0784,349.0826,69.2605,14902.8651,43495.2492,6.3198,79.9383,31.7441,8.5988,271.2832946777344
5314.5,0.18,15.09,0.171,1.79,0.176,2.368,16.31,67.17,1856.0503,938.4692,1199.686,184.9978,174.4199,40.7406,4234.1071,3759.6423,0.9365,23.8182,6.3673,2.3328,230.06092834472656
5315.0,0.182,15.77,0.168,1.84,0.175,2.397,16.28,67.47,558.91,174.4991,230.6504,69.3892,60.5385,16.2126,534.3921,64.1098,0.1774,5.4865,0.7756,0.4426,204.64080810546875
5315.5,0.174,16.04,0.162,2.04,0.168,2.425,16.82,67.25,125.5906,28.9003,32.4893,31.0045,25.3789,7.0227,58.2571,4.7372,0.0915,1.7114,0.1637,0.1121,160.2344970703125
5316.0,0.157,15.56,0.157,2.36,0.157,2.454,18.21,66.5,32.0988,6.9132,5.2061,16.3646,12.266,3.2859,8.0989,1.3243,0.0771,0.7516,0.0661,0.0458,104.28706359863281
5316.5,0.133,15.09,0.132,2.41,0.133,2.45,22.2,62.99,39.0201,12.0557,9.8486,14.5498,14.6454,2.9042,19.7011,13.0404,0.1838,0.7125,0.1459,0.0474,62.00624084472656
5317.0,0.116,14.77,0.119,2.18,0.118,2.429,27.75,60.16,183.2568,65.6363,61.1831,19.2188,30.6255,3.671,483.8376,1597.371,0.2007,1.387,0.8486,0.0354,73.15768432617188
5317.5,0.121,14.49,0.125,1.99,0.123,2.401,29.84,59.78,799.9407,343.5484,321.1485,43.5946,85.8018,8.3488,6277.6542,61959.063,0.1317,4.1439,3.4392,0.086,104.83104705810547
5318.0,0.133,14.79,0.141,1.79,0.137,2.372,30.37,60.17,4179.4428,2493.7059,2198.1443,129.3446,275.103,25.9202,84852.9632,2559421.3433,0.0856,17.3753,15.5654,0.6507,146.74232482910156
5318.5,0.167,16.2,0.152,1.72,0.16,2.353,28.22,63.04,3047.1997,1896.9966,2819.979,151.4948,272.0545,51.2982,37313.0052,201454.2479,0.0857,23.4714,8.0127,1.7924,164.6303253173828
5319.0,0.18,18.36,0.156,1.7,0.168,2.345,23.03,64.97,3078.878,1965.3007,3238.0339,178.7677,263.049,65.5874,20389.5417,70228.6808,0.182,31.1113,8.5362,2.5532,155.8245086669922
5319.5,0.184,22.43,0.16,1.69,0.172,2.34,19.9,66.28,3288.4757,2450.3129,4076.0329,234.2099,298.0969,79.335,15936.6596,71887.2897,0.5393,45.6038,13.5493,3.7631,122.35787963867188
5320.0,0.187,27.05,0.164,1.71,0.176,2.342,17.96,67.5,2518.6082,2055.4131,3474.4321,249.5412,277.4555,77.9555,8458.6505,32976.2427,1.1737,50.2465,14.3461,4.2456,91.13290405273438
5320.5,0.189,32.43,0.172,1.75,0.181,2.344,16.66,68.92,1761.5414,1713.5231,2903.5,293.5399,281.7805,80.2861,4623.8996,18279.5392,3.8258,66.5191,19.0677,5.8154,67.0726318359375
5321.0,0.187,34.86,0.184,1.77,0.186,2.343,15.85,69.89,1949.1201,2436.8521,3905.9913,442.3508,366.4734,94.7086,5543.1407,37948.7684,15.7864,120.9979,41.6439,11.4754,66.30196380615234
5321.5,0.186,33.04,0.193,1.74,0.19,2.341,15.34,70.15,3019.496,4167.0892,6481.5268,597.2747,453.4172,108.6047,10088.7116,98320.3851,30.2476,181.1002,71.975,19.2201,89.14000701904297
5322.0,0.185,30.53,0.194,1.71,0.19,2.335,14.77,69.9,5033.9023,7301.1744,10867.4977,758.7469,576.4776,132.8423,19546.325,325680.4369,39.3853,239.9941,114.75,28.6267,111.88395690917969
5322.5,0.189,28.04,0.188,1.69,0.189,2.329,14.19,69.79,5887.3286,7697.3377,11513.583,708.5483,578.3873,149.0624,20732.8221,317660.5333,25.0989,205.2196,100.572,25.7207,128.68687438964844
5323.0,0.192,25.72,0.185,1.71,0.189,2.323,13.62,69.99,5694.9074,7066.7238,10500.0567,724.2056,607.3684,171.2105,19474.5472,283340.9514,28.7771,209.6333,107.204,27.0303,148.83822631835938
5323.5,0.198,23.49,0.19,1.72,0.194,2.314,13.27,70.81,5889.7354,7598.1002,11644.6061,887.4881,714.1327,225.7257,22759.4934,308923.1753,57.872,301.2883,159.0093,43.5505,210.8679656982422
5324.0,0.203,21.47,0.197,1.75,0.2,2.307,12.93,71.81,5347.9679,7183.0779,11100.2245,1092.8288,822.7917,283.598,23878.2345,277111.4074,138.0947,437.3231,236.952,69.6165,288.0111083984375
5324.5,0.208,19.52,0.198,1.78,0.203,2.303,12.62,72.43,4237.5461,5307.523,8133.2011,1071.9872,799.9418,308.7897,18949.437,143028.7906,165.3493,446.5249,233.5217,74.7748,366.3974609375
5325.0,0.212,17.78,0.197,1.81,0.205,2.305,12.57,72.75,2929.1445,3122.7777,4720.1425,867.7331,656.4383,276.4206,11739.5382,41905.1417,115.5902,344.1274,159.0882,57.761,435.8949890136719
5325.5,0.212,15.74,0.196,1.81,0.204,2.311,12.69,72.5,2621.5146,2418.5003,3633.6444,712.9929,545.982,227.2619,9789.7139,20194.6979,68.1471,252.109,106.4648,41.256,467.4325866699219
5326.0,0.207,14.76,0.191,1.81,0.199,2.32,12.79,71.64,2571.4999,2102.2541,3074.3567,579.639,458.4828,173.9164,8363.4513,14334.9627,34.6467,168.4974,67.8121,25.6773,413.054931640625
5326.5,0.2,15.49,0.182,1.77,0.191,2.329,12.89,70.3,3174.2715,2355.9964,3393.262,448.9275,381.8716,129.8145,8323.2208,16562.4847,12.1759,100.264,39.6157,14.1201,310.68414306640625
5327.0,0.193,16.28,0.178,1.73,0.186,2.337,12.99,69.3,4272.1953,3016.3396,4126.3446,395.5145,348.3159,103.1381,10029.2184,26014.5182,5.9958,73.0287,29.9894,9.7223,255.61795043945312
5327.5,0.188,16.5,0.171,1.71,0.18,2.343,12.98,68.4,4789.1453,3029.841,3916.4747,316.3899,297.556,82.3468,9463.8919,27065.9232,2.5559,47.6404,19.6331,5.9182,225.586669921875
5328.0,0.185,16.18,0.168,1.72,0.177,2.347,12.97,68.02,4496.1502,2667.989,3330.0427,280.7951,270.8901,71.715,8200.5653,23241.3745,1.9344,38.2833,15.8453,4.5394,217.56141662597656
5328.5,0.184,15.84,0.172,1.74,0.178,2.347,12.96,68.24,4382.1668,2772.5628,3405.8676,323.7802,299.9331,75.7729,8938.468,28400.3579,3.3204,47.7137,20.9562,5.7937,229.79623413085938
5329.0,0.183,15.44,0.175,1.73,0.179,2.34,12.85,68.28,6195.8864,4532.2197,5375.5252,443.2468,405.6148,97.5445,15978.1292,98232.0989,6.3037,76.086,39.8751,9.5805,246.2838134765625
5329.5,0.186,13.73,0.175,1.69,0.181,2.33,12.73,68.18,10516.5791,8045.8957,9411.9305,542.3647,510.6986,129.6972,31681.3037,302857.9279,6.0896,101.7704,58.5572,13.6746,291.31085205078125
5330.0,0.192,17.21,0.169,1.67,0.181,2.327,12.59,68.58,7879.5945,5876.5293,7735.756,421.0027,413.2969,126.7055,18207.2024,124246.3113,3.5406,75.7336,36.8223,9.524,220.6605682373047
5330.5,0.198,22.87,0.162,1.69,0.181,2.331,12.45,69.23,3478.4065,2364.2717,3638.2931,258.3183,259.3486,97.5333,5139.2303,14195.0842,1.9109,42.7522,14.9809,4.8571,134.2942657470703
5331.0,0.194,30.18,0.165,1.71,0.18,2.346,12.32,69.71,2010.5505,1468.2128,2319.6578,207.6401,194.4911,66.8346,2177.2129,4551.6657,1.9723,30.05,9.4633,3.3073,74.66643524169922
5331.5,0.182,35.19,0.173,1.77,0.178,2.362,12.19,69.86,1419.273,1258.685,1796.3011,220.5384,184.987,49.2672,1548.0632,5343.4905,4.7776,30.566,11.2285,3.2109,51.95901870727539
5332.0,0.172,38.54,0.183,1.8,0.178,2.371,12.12,69.99,1416.5071,1581.5924,2043.1527,270.725,201.0736,43.7499,1875.6808,12591.0838,13.1677,42.914,18.8701,4.6007,43.59387969970703
5332.5,0.167,39.81,0.191,1.79,0.179,2.377,12.47,69.91,1609.8897,1979.485,2445.2223,301.9545,204.1814,39.6174,2570.4505,21855.4055,19.4522,54.2047,24.2366,5.7494,44.51936340332031
5333.0,0.167,41.34,0.198,1.81,0.183,2.379,13.02,70.36,1342.7037,1782.3938,2248.4609,324.7593,200.5901,38.5513,2409.0544,18923.4634,29.193,67.4808,26.9568,6.5475,40.71907043457031
5333.5,0.164,43.26,0.191,1.88,0.178,2.384,13.65,70.1,782.8813,1013.9864,1238.7678,258.6983,166.9902,32.5441,1338.0152,8576.5629,22.33,51.0409,18.8605,4.4933,28.830289840698242
5334.0,0.16,48.7,0.181,1.99,0.171,2.389,13.53,70.19,359.0583,486.8035,568.2193,188.6701,129.4652,26.7974,483.7408,3021.9518,19.4379,34.3889,12.6768,2.7831,10.515226364135742
5334.5,0.157,55.23,0.171,2.15,0.164,2.388,11.82,71.0,162.8957,248.5587,267.0072,147.5845,110.7885,25.5892,137.8347,1079.8186,24.3667,25.4748,11.9236,2.0617,3.238229274749756
5335.0,0.161,63.26,0.167,2.18,0.164,2.385,9.55,72.36,98.5619,171.4787,193.8802,113.8877,93.7818,26.1782,51.3326,465.1445,21.8866,16.3088,9.3811,1.6458,1.1185681819915771
5335.5,0.162,73.06,0.18,2.13,0.171,2.382,8.4,74.08,97.5872,268.3559,310.6013,143.3278,107.3275,32.4271,53.9919,912.5269,52.1758,22.742,15.5067,3.4987,0.6775506734848022
5336.0,0.16,85.5,0.214,2.09,0.189,2.369,6.97,77.41,132.7602,901.6317,1012.1144,330.5025,180.7519,57.4607,95.2797,8908.5052,602.9199,83.2049,73.3159,31.1368,0.36356690526008606
5336.5,0.169,105.46,0.244,2.07,0.21,2.348,6.07,81.58,92.2128,1498.3004,1700.4543,649.5935,266.5903,105.223,61.2827,20728.964,2535.5853,182.9557,137.3986,142.2389,0.15098696947097778
5337.0,0.184,123.33,0.263,2.04,0.227,2.325,5.05,85.45,51.4441,1608.3315,1858.2989,960.6487,383.5747,192.2798,25.2423,20362.9845,4436.4286,193.4354,140.459,266.0858,0.23016417026519775
5337.5,0.2,148.37,0.291,2.0,0.25,2.309,4.51,89.67,18.4543,1016.7653,1272.994,1130.9581,431.078,254.484,5.156,7018.5687,3446.5234,108.5258,61.5664,181.9068,0.48563268780708313
5338.0,0.211,167.43,0.3,1.94,0.259,2.305,4.26,91.09,9.6969,672.4206,956.9335,932.5548,404.6977,250.1888,1.5665,2850.0923,2067.2082,50.8196,30.2703,70.5889,0.6292130351066589
5338.5,0.209,174.44,0.3,1.9,0.259,2.311,4.14,90.45,10.0519,723.1634,1187.0633,764.2702,349.5447,208.3566,1.3424,3399.2224,2284.4652,41.3042,26.7191,55.103,0.6065100431442261
5339.0,0.204,156.98,0.3,1.86,0.257,2.317,4.18,89.47,16.603,1004.4924,1908.2723,715.6064,317.5557,178.2738,2.3854,6864.4168,3491.1991,44.8966,29.0969,58.6505,0.5650237798690796
5339.5,0.197,112.7,0.3,1.81,0.254,2.322,4.83,87.09,78.9097,2147.1174,4769.9191,909.0581,334.7494,159.8922,19.4403,34280.255,8440.5865,89.506,49.3144,84.0182,0.537952184677124
5340.0,0.195,71.04,0.3,1.73,0.253,2.323,6.18,83.52,753.1916,5663.107,15158.0229,1351.0083,415.8332,157.094,492.7674,249539.9637,18854.6333,240.6019,108.8948,96.5483,41.505523681640625
5340.5,0.198,25.04,0.273,1.66,0.238,2.325,7.51,77.99,10572.2967,13929.5859,29223.4172,1555.6575,568.8082,165.0932,32330.7629,632639.5065,6493.0802,448.7246,274.4101,75.9988,655.210693359375
5341.0,0.2,15.41,0.231,1.62,0.216,2.334,8.49,74.06,15165.5213,12018.3451,18155.8791,908.3111,480.1185,134.64,32523.014,117996.0827,260.522,193.8346,135.3843,34.4167,585.1436157226562
5341.5,0.197,13.9,0.211,1.6,0.204,2.355,9.43,71.87,10398.0235,5285.6224,7503.9968,397.6526,253.2238,68.5826,13145.4765,8568.8685,14.8728,53.5499,28.0604,8.0577,468.9297180175781
5342.0,0.187,15.51,0.2,1.63,0.194,2.379,10.04,70.35,5660.2068,2179.5803,2850.923,202.4157,139.5928,33.5781,4766.6932,1425.8417,2.7607,18.7816,7.7652,2.356,318.6273193359375
5342.5,0.164,16.66,0.192,1.67,0.179,2.394,10.39,67.96,7496.5143,2900.3139,2556.0498,191.0752,141.5294,24.0764,7120.7698,10984.0751,2.2984,18.0931,9.9092,2.5884,241.70559692382812
5343.0,0.154,16.16,0.184,1.66,0.17,2.386,10.54,66.49,16292.3952,7271.0464,4687.4627,263.2891,222.9364,30.9761,19550.1726,187437.1413,2.5263,30.0196,24.0266,4.958,221.66343688964844
5343.5,0.158,14.66,0.177,1.63,0.168,2.371,10.7,66.18,25795.346,12355.1976,7739.0209,330.1663,309.5341,44.7046,33300.4625,618679.0263,1.8098,37.8079,33.2698,6.0749,236.89443969726562
5344.0,0.173,13.17,0.179,1.6,0.176,2.347,11.07,67.21,31849.4179,19136.2691,15152.69,518.4887,470.7845,87.1219,57907.9843,1120478.7053,2.9397,72.8995,57.0538,11.8914,290.8292541503906
5344.5,0.189,12.1,0.184,1.6,0.187,2.33,11.49,68.69,23157.9607,16387.5628,17649.3884,642.0777,545.7591,139.5959,57892.6431,535420.6211,6.1181,116.161,73.4168,20.2866,401.8147277832031
5345.0,0.201,11.64,0.188,1.61,0.195,2.322,11.73,69.95,14551.4359,10722.6924,14274.9756,627.8767,512.237,168.6641,41397.2413,149411.2552,9.2755,134.0208,69.8249,24.795,499.84228515625
5345.5,0.201,11.18,0.192,1.61,0.197,2.32,10.81,70.47,17656.3753,13409.5177,17090.6146,741.2633,571.1197,185.2275,47448.3567,223128.8889,17.4044,158.9369,95.6288,32.0465,547.8330078125
5346.0,0.197,11.11,0.193,1.61,0.195,2.321,10.08,70.43,23179.1692,17775.1067,20608.2885,833.8618,629.3809,187.0698,56025.2149,447655.2545,24.3455,169.7316,120.9314,36.1646,532.837646484375
5346.5,0.195,11.16,0.194,1.59,0.195,2.322,10.06,70.18,30109.5467,23073.0423,25575.1438,878.5445,659.6337,185.547,72138.7334,750173.3962,22.56,178.2389,132.5125,38.3561,533.9805908203125
5347.0,0.198,11.22,0.197,1.56,0.198,2.321,10.04,70.44,34841.4386,26371.7936,30331.0179,886.3028,647.7696,190.5429,82034.569,701081.4133,21.1624,183.1553,131.0254,40.6074,574.4034423828125
5347.5,0.2,11.31,0.198,1.56,0.199,2.319,9.93,70.75,33447.0343,25835.6257,30597.5814,905.7725,653.9171,200.7379,79146.2672,631289.9801,25.0406,191.6349,136.9038,43.414,588.7890014648438
5348.0,0.202,11.41,0.194,1.59,0.198,2.316,9.81,70.96,24365.9634,19095.5589,23244.5261,853.5694,635.752,211.187,56543.4787,397943.1239,27.0041,179.4365,126.7584,40.9511,566.2847290039062
5348.5,0.203,11.52,0.19,1.57,0.197,2.311,9.6,70.8,30681.6105,24390.5397,28714.362,876.8119,677.993,237.4628,66852.5516,670456.9565,22.3806,182.9674,137.1112,43.3363,552.0651245117188
5349.0,0.207,12.12,0.186,1.59,0.197,2.303,9.35,71.21,24794.3627,21086.4045,25707.3727,889.8482,706.6646,283.3267,54834.4166,615673.2603,29.0097,198.318,151.8293,47.4259,531.1729125976562
5349.5,0.211,13.18,0.185,1.6,0.198,2.296,8.89,71.84,22010.3598,20168.6329,25129.7669,941.1725,743.1902,334.9502,47272.5718,614098.9722,44.596,223.7936,180.7978,56.3373,512.5507202148438
5350.0,0.215,14.19,0.19,1.61,0.203,2.298,8.44,72.86,16229.4499,14617.3605,19153.1344,882.825,660.7069,316.0228,30449.4945,219101.7397,63.888,203.1395,160.1897,58.394,534.2383422851562
5350.5,0.216,14.71,0.195,1.63,0.206,2.308,8.1,73.59,10468.6825,8292.8037,11369.2743,701.7527,507.2253,237.4741,15552.3226,43294.4345,60.6165,136.7695,100.9647,41.5429,541.5986938476562
5351.0,0.21,15.23,0.2,1.65,0.205,2.314,7.95,73.59,10801.2523,8902.3559,11800.0596,774.1293,537.2584,216.2924,16058.6657,64513.6814,93.4769,145.0631,116.7995,42.237,509.10723876953125
5351.5,0.204,15.66,0.2,1.65,0.202,2.306,7.92,73.07,18600.3104,19413.3983,23226.4902,1197.7768,820.2933,295.6325,35205.8045,664177.0718,210.0869,269.7763,270.8315,78.9312,475.5190124511719
5352.0,0.207,15.55,0.2,1.64,0.204,2.298,7.78,73.36,21761.449,24710.5446,29429.3117,1397.4502,950.936,369.8315,45041.5159,1206489.5414,293.0123,344.9736,366.6056,106.1225,528.562255859375
5352.5,0.216,15.44,0.201,1.64,0.209,2.29,7.62,74.34,16880.0147,19302.3497,24442.1917,1363.0443,915.0638,435.3773,36684.8705,592389.5567,352.9386,361.2971,359.3606,121.7069,657.3475341796875
5353.0,0.222,15.33,0.204,1.61,0.213,2.282,7.4,75.03,19902.6986,24136.3821,31252.7603,1513.931,985.9804,530.5938,46353.575,793998.272,495.4549,436.6602,441.6141,162.973,785.7694702148438
5353.5,0.225,15.32,0.205,1.56,0.215,2.281,7.11,75.23,26941.7165,31381.8991,41156.9555,1440.6606,933.8784,529.709,53933.0988,849721.85,416.5167,389.5166,404.388,160.5135,836.5562133789062
5354.0,0.226,15.32,0.208,1.52,0.217,2.285,6.83,75.43,33722.1614,35994.8961,48295.2453,1303.0787,835.4827,468.1618,54707.0636,636774.9868,338.3366,309.0477,327.0825,136.6829,857.54345703125
5354.5,0.226,15.7,0.21,1.52,0.218,2.295,6.56,75.75,25808.8189,23349.8163,33043.1235,976.6595,635.9031,344.0029,31663.8848,147542.3189,229.5575,185.0661,191.3264,84.1136,812.55810546875
5355.0,0.224,16.73,0.213,1.55,0.219,2.312,6.31,76.2,13366.2966,9632.61,14926.6663,616.6965,414.5014,207.101,11556.5819,14531.783,133.3111,84.1598,82.1208,35.9134,708.14501953125
5355.5,0.216,17.82,0.211,1.63,0.214,2.335,6.07,76.07,5195.5121,2847.5161,4579.6018,338.9429,245.7417,107.9521,2976.3395,1312.0936,57.0456,31.1198,28.9317,11.9264,484.1329650878906
5356.0,0.205,20.51,0.206,1.69,0.206,2.369,6.02,75.3,1812.2112,678.2516,1199.3303,128.4308,103.1945,39.866,533.9138,59.9311,10.6946,6.8006,5.2732,2.0114,290.8447265625
5356.5,0.187,23.2,0.201,1.73,0.194,2.392,6.13,73.63,1446.865,503.619,818.3762,85.2368,71.176,22.2624,332.6215,65.6386,6.2052,3.8272,3.0017,1.0098,185.34854125976562
5357.0,0.171,26.32,0.195,1.74,0.183,2.406,6.3,71.91,1658.1608,605.3097,821.0751,70.9095,61.7489,16.0189,350.6822,186.4945,5.0854,3.2704,2.8755,0.8922,130.82705688476562
5357.5,0.158,30.19,0.189,1.75,0.174,2.415,6.44,70.59,1822.8361,743.0615,830.7555,62.6192,57.6716,13.038,380.8872,561.6272,4.8795,3.202,3.2948,0.9355,89.56983947753906
5358.0,0.147,33.93,0.186,1.77,0.168,2.405,6.57,69.72,3152.4056,2054.3587,1771.5398,106.2616,101.5701,18.5337,1006.3269,14388.6247,16.8297,9.0784,13.6305,2.8031,61.87845230102539
5358.5,0.145,36.31,0.181,1.77,0.164,2.392,6.64,69.4,4523.7318,4085.205,3200.0617,158.6372,159.8236,26.4884,1800.6932,97974.5595,31.2598,17.1352,32.4188,4.8495,46.93103790283203
5359.0,0.156,35.02,0.182,1.74,0.169,2.368,6.61,70.18,7337.6486,8408.8546,7090.0038,303.1792,291.2046,51.6757,3629.7043,384808.0635,62.1501,36.7897,71.6846,10.0632,57.51286697387695
