DEPT,DPHI_D,GR_NORM,NPHI_D,PEF_D,POR_D,RESD_D,RHOB_D,DTC_D,LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD1],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD2],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD3],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD4],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD5],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD6],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD1_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD2_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD3_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD4_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD5_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD6_2],K_SDR_PRE
5743.5,0.06,-999.25,0.115,2.95,0.092,23.32,2.607,65.92,-999.25,0.2149,0.1329,0.23,0.154,0.1359,-999.25,0.054,0.0128,0.019,0.0054,0.0045,
5744.0,0.064,-999.25,0.105,2.91,0.087,25.56,2.601,65.06,-999.25,0.1806,0.1264,0.213,0.1432,0.1177,-999.25,0.0524,0.012,0.0158,0.004,0.0034,
5744.5,0.062,-999.25,0.097,2.93,0.081,28.01,2.599,64.38,-999.25,0.1753,0.1311,0.1907,0.1343,0.1005,-999.25,0.0544,0.0131,0.0153,0.0042,0.0026,
5745.0,0.06,-999.25,0.095,2.92,0.079,30.69,2.604,63.93,-999.25,0.15,0.1128,0.1681,0.1158,0.0896,-999.25,0.0527,0.0119,0.0132,0.0034,0.0024,
5745.5,0.059,-999.25,0.094,2.87,0.078,32.96,2.608,63.44,-999.25,0.1257,0.0991,0.1534,0.1028,0.0827,-999.25,0.0578,0.0117,0.0112,0.0027,0.0023,
5746.0,0.059,-999.25,0.091,2.84,0.076,32.95,2.608,62.86,-999.25,0.1085,0.0935,0.1396,0.095,0.0755,-999.25,0.0577,0.0115,0.0091,0.0023,0.002,
5746.5,0.061,-999.25,0.089,2.87,0.076,32.93,2.604,62.62,-999.25,0.1116,0.0946,0.1402,0.0963,0.0736,-999.25,0.0496,0.0102,0.0086,0.0022,0.0019,
5747.0,0.063,-999.25,0.091,2.93,0.078,32.33,2.601,62.83,-999.25,0.1301,0.0985,0.1565,0.1063,0.0804,-999.25,0.0424,0.0091,0.0097,0.0023,0.002,
5747.5,0.064,-999.25,0.094,2.94,0.08,31.17,2.6,63.39,-999.25,0.1453,0.104,0.1723,0.1158,0.0887,-999.25,0.0425,0.0092,0.0113,0.0026,0.0023,
5748.0,0.064,-999.25,0.095,2.9,0.081,30.06,2.599,63.72,-999.25,0.1499,0.1142,0.1798,0.1223,0.0928,-999.25,0.051,0.011,0.0125,0.003,0.0024,
5748.5,0.065,-999.25,0.095,2.85,0.081,29.23,2.598,63.86,-999.25,0.1411,0.1185,0.18,0.1227,0.0933,-999.25,0.0585,0.0122,0.0122,0.0029,0.0024,
5749.0,0.067,-999.25,0.095,2.84,0.082,34.06,2.597,63.49,-999.25,0.145,0.1105,0.1896,0.1211,0.0928,-999.25,0.0631,0.0105,0.0128,0.0024,0.0024,
5749.5,0.069,-999.25,0.091,2.89,0.081,40.4,2.591,62.79,-999.25,0.1654,0.113,0.1988,0.1252,0.0884,-999.25,0.0621,0.0092,0.0135,0.0023,0.002,
5750.0,0.072,-999.25,0.081,2.94,0.077,48.64,2.585,61.92,-999.25,0.1429,0.0982,0.1666,0.1048,0.0688,-999.25,0.047,0.0063,0.0103,0.0014,0.0013,
5750.5,0.075,-999.25,0.077,2.97,0.076,57.85,2.582,61.43,-999.25,0.1315,0.0839,0.1512,0.092,0.06,-999.25,0.0383,0.0044,0.0086,0.001,0.0011,
5751.0,0.074,-999.25,0.08,3.0,0.077,57.33,2.582,61.69,-999.25,0.1615,0.0937,0.1732,0.1057,0.0681,-999.25,0.0419,0.0052,0.0108,0.0013,0.0013,
5751.5,0.072,-999.25,0.085,2.98,0.079,46.42,2.586,62.67,-999.25,0.1678,0.1026,0.1875,0.1161,0.0784,-999.25,0.0454,0.0065,0.0132,0.0018,0.0016,
5752.0,0.071,-999.25,0.093,2.94,0.083,38.24,2.588,63.8,-999.25,0.1904,0.1205,0.2182,0.1368,0.0968,-999.25,0.0562,0.0089,0.0173,0.0026,0.0022,
5752.5,0.072,-999.25,0.1,2.87,0.087,28.13,2.587,65.27,-999.25,0.1985,0.1481,0.2445,0.1608,0.1198,-999.25,0.0639,0.0122,0.0195,0.0036,0.0029,
5753.0,0.074,-999.25,0.109,2.85,0.093,21.14,2.584,66.7,-999.25,0.2339,0.1838,0.2883,0.1983,0.1556,-999.25,0.0637,0.0152,0.0217,0.005,0.0041,
5753.5,0.077,-999.25,0.122,2.8,0.102,16.97,2.578,68.24,-999.25,0.3224,0.2598,0.3796,0.2649,0.2165,-999.25,0.0826,0.0223,0.0289,0.0079,0.0062,
5754.0,0.084,-999.25,0.136,2.72,0.113,14.8,2.569,69.76,-999.25,0.4328,0.3548,0.5167,0.3447,0.2949,-999.25,0.1072,0.0284,0.0386,0.0095,0.0086,
5754.5,0.086,-999.25,0.157,2.73,0.127,12.22,2.564,72.02,-999.25,0.6183,0.4637,0.6672,0.421,0.3938,-999.25,0.1277,0.0353,0.0547,0.0147,0.0136,
5755.0,0.084,-999.25,0.19,2.88,0.147,10.76,2.564,75.31,-999.25,0.8084,0.4339,0.7843,0.3976,0.4406,-999.25,0.116,0.0268,0.0799,0.0189,0.0203,
5755.5,0.082,-999.25,0.221,3.05,0.167,9.55,2.568,79.14,-999.25,0.6915,0.2775,0.7036,0.2716,0.3728,-999.25,0.0583,0.0134,0.0643,0.0124,0.017,
5756.0,0.084,-999.25,0.264,3.13,0.196,8.71,2.565,84.34,-999.25,0.5584,0.1903,0.8164,0.1857,0.2999,-999.25,0.0326,0.0105,0.0491,0.0079,0.0125,
5756.5,0.088,-999.25,0.313,3.28,0.23,8.63,2.562,90.9,-999.25,0.4436,0.1135,1.3133,0.1296,0.2252,-999.25,0.0164,0.0099,0.0273,0.0065,0.0106,
5757.0,0.078,-999.25,0.36,3.54,0.26,10.66,2.57,96.23,-999.25,0.7767,0.1659,3.552,0.1095,0.1825,-999.25,0.0205,0.0258,0.035,0.0218,0.1371,
5757.5,0.067,-999.25,0.306,4.04,0.221,13.39,2.59,89.84,-999.25,4.2079,0.6718,1.6306,0.1046,0.1573,-999.25,0.0526,0.0265,0.0459,0.0065,0.0127,
5758.0,0.056,-999.25,0.238,4.45,0.173,24.72,2.612,75.65,-999.25,11.0663,0.8548,0.6724,0.1058,0.1708,-999.25,0.0693,0.0125,0.2168,0.0068,0.0077,
5758.5,0.052,-999.25,0.119,4.49,0.092,98.1,2.621,56.36,-999.25,0.3729,0.1009,0.2695,0.1459,0.1271,-999.25,0.0035,0.0025,0.009,0.0029,0.0047,
5759.0,0.055,-999.25,0.064,4.31,0.059,540.64,2.617,50.66,-999.25,0.0503,0.0154,0.0111,0.0146,0.0257,-999.25,0.0002,0.0002,0.0,0.0,0.0006,
5759.5,0.056,-999.25,0.047,4.12,0.052,639.32,2.613,50.48,-999.25,0.0387,0.0103,0.0048,0.0062,0.0117,-999.25,0.0001,0.0001,0.0,0.0,0.0003,
5760.0,0.051,-999.25,0.048,3.94,0.05,540.64,2.62,50.78,-999.25,0.0581,0.013,0.0063,0.0065,0.012,-999.25,0.0003,0.0002,0.0,0.0,0.0003,
5760.5,0.039,-999.25,0.048,3.97,0.044,422.95,2.644,51.2,-999.25,0.0519,0.0115,0.0067,0.0049,0.0107,-999.25,0.0002,0.0002,0.0,0.0,0.0003,
5761.0,0.03,-999.25,0.047,4.11,0.04,337.19,2.656,51.64,-999.25,0.0431,0.0116,0.007,0.0046,0.0099,-999.25,0.0001,0.0001,0.0,0.0,0.0003,
5761.5,0.026,-999.25,0.046,4.37,0.037,316.63,2.665,51.58,-999.25,0.0248,0.0081,0.006,0.0038,0.0091,-999.25,0.0001,0.0001,0.0,0.0,0.0003,
5762.0,0.025,-999.25,0.046,4.58,0.037,328.22,2.667,51.22,-999.25,0.015,0.006,0.0055,0.0035,0.0091,-999.25,0.0,0.0001,0.0,0.0,0.0003,
5762.5,0.029,-999.25,0.046,4.64,0.039,359.09,2.662,50.98,-999.25,0.0123,0.0053,0.0054,0.0034,0.0091,-999.25,0.0,0.0,0.0,0.0,0.0003,
5763.0,0.034,-999.25,0.048,4.55,0.042,438.97,2.652,50.66,-999.25,0.0174,0.0066,0.0057,0.0041,0.0104,-999.25,0.0,0.0001,0.0,0.0,0.0003,
5763.5,0.04,-999.25,0.048,4.43,0.044,531.33,2.642,50.35,-999.25,0.0228,0.0074,0.0051,0.0044,0.0108,-999.25,0.0,0.0001,0.0,0.0,0.0003,
5764.0,0.044,-999.25,0.048,4.46,0.046,662.93,2.634,49.94,-999.25,0.0206,0.0074,0.0042,0.0046,0.0112,-999.25,0.0,0.0001,0.0,0.0,0.0003,
5764.5,0.046,-999.25,0.048,4.76,0.047,755.5,2.632,49.35,-999.25,0.0074,0.0052,0.0033,0.0042,0.0112,-999.25,0.0,0.0,0.0,0.0,0.0003,
5765.0,0.05,-999.25,0.049,5.19,0.05,574.51,2.626,49.09,-999.25,0.0016,0.0044,0.0041,0.0045,0.0121,-999.25,0.0,0.0,0.0,0.0,0.0003,
5765.5,0.059,-999.25,0.05,5.45,0.055,389.36,2.615,49.32,-999.25,0.0008,0.0045,0.0056,0.0054,0.0133,-999.25,0.0,0.0,0.0,0.0,0.0003,
5766.0,0.069,-999.25,0.054,5.2,0.062,246.05,2.599,50.36,-999.25,0.0022,0.0091,0.0113,0.0099,0.0183,-999.25,0.0,0.0001,0.0,0.0,0.0004,
5766.5,0.08,-999.25,0.063,4.74,0.072,157.78,2.583,52.15,-999.25,0.0106,0.0173,0.03,0.0244,0.0309,-999.25,0.0001,0.0001,0.0001,0.0,0.0006,
5767.0,0.09,-999.25,0.084,4.64,0.087,86.8,2.56,54.34,-999.25,0.0539,0.0889,0.1728,0.1465,0.0989,-999.25,0.0007,0.0007,0.0011,0.0002,0.0015,
5767.5,0.108,-999.25,0.105,4.7,0.107,64.51,2.531,56.35,-999.25,0.1955,0.5276,0.7372,0.6782,0.283,-999.25,0.0032,0.0026,0.0074,0.0007,0.0036,
5768.0,0.125,-999.25,0.124,4.78,0.125,49.54,2.498,58.47,-999.25,1.0663,4.4797,2.9016,2.9213,0.8053,-999.25,0.0163,0.0116,0.0516,0.0041,0.0101,
5768.5,0.127,-999.25,0.139,4.76,0.133,41.13,2.492,60.3,-999.25,3.4165,11.1144,5.9781,5.1824,1.1948,-999.25,0.0414,0.0265,0.1785,0.0161,0.0198,
5769.0,0.096,-999.25,0.125,4.62,0.112,39.29,2.521,59.1,-999.25,1.8612,2.8477,2.8483,2.3451,0.6118,-999.25,0.0182,0.0311,0.1048,0.0259,0.015,
5769.5,0.073,-999.25,0.105,4.55,0.091,57.85,2.558,56.71,-999.25,0.4851,0.4571,0.677,0.5601,0.2252,-999.25,0.0045,0.0092,0.0202,0.008,0.0048,
5770.0,0.029,-999.25,0.084,4.47,0.063,117.84,2.617,54.05,-999.25,0.2844,0.1344,0.1032,0.093,0.0728,-999.25,0.0013,0.0039,0.0048,0.0067,0.0011,
5770.5,0.018,-999.25,0.062,4.37,0.045,220.84,2.675,52.97,-999.25,0.0541,0.0158,0.0133,0.0088,0.0188,-999.25,0.0002,0.0002,0.0002,0.0002,0.0005,
5771.0,0.015,-999.25,0.046,4.35,0.034,343.31,2.683,52.55,-999.25,0.0323,0.0089,0.0057,0.0038,0.0089,-999.25,0.0001,0.0001,0.0001,0.0001,0.0002,
5771.5,0.019,-999.25,0.044,4.4,0.034,337.19,2.679,52.7,-999.25,0.0248,0.0072,0.0056,0.0035,0.0079,-999.25,0.0001,0.0001,0.0,0.0001,0.0002,
5772.0,0.024,-999.25,0.044,4.31,0.036,274.15,2.671,53.63,-999.25,0.0276,0.0082,0.0071,0.0043,0.008,-999.25,0.0001,0.0001,0.0001,0.0001,0.0003,
5772.5,0.032,-999.25,0.047,4.05,0.04,174.43,2.659,55.58,-999.25,0.0381,0.012,0.0119,0.0069,0.0096,-999.25,0.0003,0.0002,0.0002,0.0001,0.0003,
5773.0,0.045,-999.25,0.062,3.44,0.054,73.42,2.645,59.57,-999.25,0.0415,0.0204,0.0297,0.0173,0.0191,-999.25,0.0029,0.0007,0.0013,0.0002,0.0007,
5773.5,0.063,-999.25,0.079,2.94,0.072,36.23,2.61,62.89,-999.25,0.0623,0.056,0.0888,0.0574,0.0485,-999.25,0.0216,0.0044,0.005,0.0009,0.0013,
5774.0,0.082,-999.25,0.103,2.57,0.093,22.97,2.574,65.45,-999.25,0.2033,0.2375,0.3069,0.2077,0.1474,-999.25,0.1171,0.019,0.018,0.0032,0.0032,
5774.5,0.102,-999.25,0.139,2.45,0.122,16.82,2.542,68.51,-999.25,0.9052,0.8852,1.1722,0.7282,0.4547,-999.25,0.3487,0.0564,0.0768,0.0116,0.0099,
5775.0,0.108,-999.25,0.158,2.49,0.135,16.36,2.524,69.77,-999.25,2.2782,1.6643,2.7235,1.5008,0.7997,-999.25,0.9217,0.1365,0.2566,0.0378,0.0229,
5775.5,0.103,-999.25,0.156,2.68,0.132,18.93,2.533,68.94,-999.25,1.8275,0.8996,2.37,1.2363,0.6648,-999.25,0.5351,0.0735,0.2403,0.0313,0.0195,
5776.0,0.092,-999.25,0.131,2.87,0.113,24.05,2.555,66.1,-999.25,0.7362,0.328,0.9938,0.5756,0.3367,-999.25,0.1463,0.021,0.0734,0.01,0.0082,
5776.5,0.076,-999.25,0.106,2.97,0.092,36.56,2.581,63.2,-999.25,0.3277,0.1485,0.3776,0.2241,0.1495,-999.25,0.0677,0.0098,0.0244,0.0037,0.0037,
5777.0,0.07,-999.25,0.085,2.97,0.078,41.9,2.591,62.2,-999.25,0.139,0.0912,0.1657,0.1046,0.074,-999.25,0.0374,0.006,0.0097,0.0015,0.0016,
5777.5,0.065,-999.25,0.085,2.94,0.076,42.69,2.596,62.62,-999.25,0.1407,0.0991,0.1571,0.1014,0.072,-999.25,0.0499,0.0083,0.0114,0.0021,0.0016,
5778.0,0.061,-999.25,0.099,2.94,0.082,31.66,2.602,64.5,-999.25,0.1884,0.1248,0.1976,0.1317,0.1025,-999.25,0.0601,0.0124,0.0177,0.0041,0.0028,
5778.5,0.06,-999.25,0.122,2.99,0.096,20.18,2.606,67.22,-999.25,0.2556,0.1488,0.2519,0.1711,0.1572,-999.25,0.0499,0.0124,0.0222,0.0069,0.0056,
5779.0,0.06,-999.25,0.153,3.02,0.116,13.64,2.607,70.36,-999.25,0.3122,0.1769,0.2947,0.1968,0.2138,-999.25,0.0448,0.0115,0.0252,0.0094,0.0096,
5779.5,0.06,-999.25,0.174,2.97,0.13,11.89,2.606,71.83,-999.25,0.3413,0.2048,0.3242,0.2017,0.2337,-999.25,0.0562,0.0138,0.0306,0.0109,0.0117,
5780.0,0.06,-999.25,0.185,2.86,0.138,12.11,2.605,71.47,-999.25,0.3774,0.2401,0.3687,0.2098,0.2383,-999.25,0.1005,0.0226,0.0411,0.013,0.0125,
5780.5,0.059,-999.25,0.147,2.66,0.112,16.67,2.606,66.61,-999.25,0.3425,0.2353,0.3628,0.2379,0.2118,-999.25,0.1956,0.047,0.032,0.0124,0.0096,
5781.0,0.058,-999.25,0.098,2.56,0.08,27.11,2.609,62.21,-999.25,0.1159,0.1168,0.1605,0.1147,0.0923,-999.25,0.1406,0.0201,0.0085,0.003,0.0026,
5781.5,0.058,-999.25,0.063,2.65,0.06,50.0,2.61,59.45,-999.25,0.0315,0.046,0.0498,0.0335,0.0259,-999.25,0.0594,0.0044,0.0021,0.0004,0.0006,
5782.0,0.058,-999.25,0.053,3.07,0.056,63.93,2.611,58.2,-999.25,0.0315,0.0298,0.0316,0.0203,0.0164,-999.25,0.01,0.0016,0.0011,0.0002,0.0004,
5782.5,0.056,-999.25,0.047,3.69,0.052,84.47,2.613,56.44,-999.25,0.0373,0.0194,0.0208,0.0131,0.0117,-999.25,0.0009,0.0004,0.0005,0.0001,0.0003,
5783.0,0.049,-999.25,0.047,4.25,0.048,120.01,2.622,54.37,-999.25,0.0265,0.0128,0.0158,0.01,0.0113,-999.25,0.0002,0.0001,0.0002,0.0001,0.0002,
5783.5,0.035,-999.25,0.047,4.7,0.042,159.22,2.644,52.43,-999.25,0.0106,0.0077,0.0096,0.0063,0.0104,-999.25,0.0001,0.0001,0.0001,0.0001,0.0002,
5784.0,0.02,-999.25,0.046,4.89,0.036,241.66,2.668,50.84,-999.25,0.0065,0.005,0.0055,0.0037,0.0094,-999.25,0.0,0.0001,0.0,0.0001,0.0002,
5784.5,0.015,-999.25,0.043,4.82,0.032,382.42,2.681,49.98,-999.25,0.007,0.0037,0.0033,0.0022,0.0077,-999.25,0.0,0.0,0.0,0.0,0.0002,
5785.0,0.02,-999.25,0.042,4.68,0.033,535.96,2.678,49.78,-999.25,0.0098,0.0037,0.0027,0.0019,0.0071,-999.25,0.0,0.0,0.0,0.0,0.0002,
5785.5,0.026,-999.25,0.042,4.57,0.035,569.54,2.667,50.0,-999.25,0.0135,0.0045,0.003,0.0022,0.0072,-999.25,0.0,0.0,0.0,0.0,0.0002,
5786.0,0.027,-999.25,0.043,4.51,0.036,569.54,2.663,50.21,-999.25,0.0175,0.0056,0.0034,0.0026,0.0078,-999.25,0.0,0.0,0.0,0.0,0.0002,
5786.5,0.023,-999.25,0.043,4.55,0.035,559.74,2.668,50.23,-999.25,0.0175,0.0057,0.0034,0.0026,0.0078,-999.25,0.0,0.0,0.0,0.0,0.0002,
5787.0,0.02,-999.25,0.044,4.61,0.034,477.29,2.674,50.47,-999.25,0.0147,0.0052,0.0037,0.0027,0.0081,-999.25,0.0,0.0,0.0,0.0,0.0002,
5787.5,0.019,-999.25,0.045,4.57,0.035,308.2,2.676,51.64,-999.25,0.0157,0.0062,0.0053,0.0034,0.0085,-999.25,0.0,0.0001,0.0,0.0,0.0002,
5788.0,0.018,-999.25,0.047,4.33,0.036,159.22,2.678,53.9,-999.25,0.0237,0.0101,0.008,0.0052,0.0094,-999.25,0.0001,0.0001,0.0002,0.0001,0.0003,
5788.5,0.017,-999.25,0.05,4.13,0.038,88.38,2.68,56.03,-999.25,0.0274,0.0145,0.0107,0.0078,0.0109,-999.25,0.0003,0.0002,0.0004,0.0002,0.0003,
5789.0,0.017,-999.25,0.057,4.19,0.042,60.0,2.679,57.13,-999.25,0.0321,0.0181,0.0151,0.0118,0.0154,-999.25,0.0004,0.0003,0.0007,0.0004,0.0004,
5789.5,0.022,-999.25,0.066,4.55,0.049,59.46,2.675,56.27,-999.25,0.0239,0.0141,0.0189,0.0135,0.0213,-999.25,0.0002,0.0002,0.0006,0.0003,0.0007,
5790.0,0.026,-999.25,0.061,4.9,0.047,91.74,2.667,53.84,-999.25,0.0098,0.0088,0.0144,0.0094,0.0178,-999.25,0.0001,0.0001,0.0003,0.0002,0.0005,
5790.5,0.027,-999.25,0.054,4.78,0.043,177.64,2.663,52.54,-999.25,0.0119,0.0075,0.0108,0.0067,0.0138,-999.25,0.0001,0.0001,0.0001,0.0001,0.0004,
5791.0,0.025,-999.25,0.048,4.48,0.038,196.38,2.666,52.4,-999.25,0.0182,0.0082,0.0078,0.0048,0.0102,-999.25,0.0001,0.0001,0.0001,0.0001,0.0003,
5791.5,0.026,-999.25,0.046,4.22,0.037,187.63,2.668,52.71,-999.25,0.0233,0.0091,0.0072,0.0042,0.0089,-999.25,0.0001,0.0001,0.0001,0.0001,0.0003,
5792.0,0.041,-999.25,0.045,3.81,0.043,112.59,2.65,54.44,-999.25,0.021,0.0101,0.0095,0.0052,0.0085,-999.25,0.0003,0.0002,0.0001,0.0,0.0003,
5792.5,0.059,-999.25,0.046,3.27,0.053,66.9,2.616,57.04,-999.25,0.021,0.0174,0.0181,0.0109,0.0106,-999.25,0.0026,0.0005,0.0004,0.0001,0.0003,
5793.0,0.077,-999.25,0.054,2.81,0.067,39.64,2.581,59.66,-999.25,0.0319,0.0464,0.0468,0.0328,0.0215,-999.25,0.0158,0.0017,0.0015,0.0002,0.0003,
5793.5,0.09,-999.25,0.07,2.63,0.081,25.18,2.556,62.01,-999.25,0.0865,0.1382,0.1361,0.1087,0.0592,-999.25,0.037,0.0044,0.0047,0.0006,0.0007,
5794.0,0.095,-999.25,0.075,2.57,0.086,22.75,2.548,62.58,-999.25,0.1197,0.1933,0.1889,0.1543,0.0815,-999.25,0.0473,0.0053,0.0063,0.0009,0.0009,
5794.5,0.094,-999.25,0.073,2.51,0.084,26.86,2.548,61.82,-999.25,0.1204,0.2,0.1829,0.1457,0.0751,-999.25,0.0736,0.0044,0.0062,0.0008,0.0008,
5795.0,0.092,-999.25,0.065,2.49,0.08,31.66,2.55,61.12,-999.25,0.0851,0.1601,0.1265,0.0991,0.0506,-999.25,0.0766,0.0029,0.0045,0.0005,0.0005,
5795.5,0.093,-999.25,0.06,2.54,0.078,31.38,2.55,61.59,-999.25,0.0631,0.1283,0.0988,0.0763,0.0392,-999.25,0.0483,0.0026,0.004,0.0003,0.0003,
5796.0,0.091,-999.25,0.082,2.71,0.087,28.65,2.551,63.39,-999.25,0.1764,0.2105,0.273,0.2014,0.1058,-999.25,0.0789,0.0095,0.0143,0.0018,0.0013,
5796.5,0.086,-999.25,0.103,2.89,0.095,23.18,2.56,65.47,-999.25,0.3262,0.2327,0.4294,0.3013,0.1831,-999.25,0.0691,0.0143,0.0288,0.0053,0.0035,
5797.0,0.083,-999.25,0.127,3.05,0.108,16.97,2.566,68.38,-999.25,0.5245,0.247,0.5555,0.3757,0.2808,-999.25,0.0577,0.0137,0.0449,0.011,0.0079,
5797.5,0.083,-999.25,0.152,3.12,0.122,13.89,2.568,71.0,-999.25,0.6982,0.2513,0.6526,0.4026,0.3594,-999.25,0.0573,0.0122,0.0583,0.0146,0.0127,
5798.0,0.082,-999.25,0.177,3.16,0.138,12.0,2.569,73.7,-999.25,0.8503,0.2559,0.7059,0.3805,0.3987,-999.25,0.0599,0.0118,0.071,0.0167,0.0168,
5798.5,0.078,-999.25,0.201,3.21,0.153,10.76,2.575,76.47,-999.25,0.7984,0.226,0.6313,0.2855,0.3579,-999.25,0.0506,0.0102,0.065,0.0137,0.0168,
5799.0,0.074,-999.25,0.224,3.17,0.167,10.47,2.581,78.47,-999.25,0.6458,0.2086,0.5876,0.2105,0.2965,-999.25,0.0493,0.0099,0.0611,0.0104,0.0142,
5799.5,0.074,-999.25,0.239,3.09,0.177,10.18,2.582,79.42,-999.25,0.5165,0.2041,0.5708,0.1772,0.2658,-999.25,0.0496,0.0099,0.0569,0.0086,0.0115,
5800.0,0.076,-999.25,0.24,3.03,0.178,9.9,2.576,79.25,-999.25,0.5919,0.2587,0.6605,0.2064,0.298,-999.25,0.0668,0.0143,0.0725,0.0114,0.0151,
5800.5,0.081,-999.25,0.234,2.97,0.175,9.72,2.569,78.64,-999.25,0.6521,0.3032,0.7489,0.2535,0.3429,-999.25,0.0814,0.0175,0.0798,0.0134,0.0159,
5801.0,0.086,-999.25,0.232,2.9,0.175,9.62,2.562,78.35,-999.25,0.7215,0.3634,0.8728,0.3036,0.3881,-999.25,0.1013,0.022,0.0899,0.0153,0.0164,
5801.5,0.089,-999.25,0.238,2.85,0.179,9.53,2.557,78.82,-999.25,0.779,0.4151,0.9982,0.3235,0.4111,-999.25,0.1182,0.0265,0.1022,0.0164,0.017,
5802.0,0.089,-999.25,0.248,2.84,0.186,9.26,2.557,79.71,-999.25,0.7131,0.4027,0.9779,0.2875,0.3864,-999.25,0.108,0.0256,0.0967,0.0147,0.0157,
5802.5,0.085,-999.25,0.252,2.87,0.188,9.26,2.564,79.98,-999.25,0.5853,0.3318,0.8107,0.2293,0.3298,-999.25,0.0854,0.0199,0.0794,0.0117,0.0132,
5803.0,0.082,-999.25,0.249,2.93,0.185,9.17,2.569,79.91,-999.25,0.5276,0.2825,0.6989,0.2106,0.3089,-999.25,0.0683,0.0158,0.0667,0.0105,0.0125,
5803.5,0.082,-999.25,0.243,2.98,0.181,9.17,2.57,79.86,-999.25,0.5219,0.2523,0.6677,0.2141,0.3121,-999.25,0.0578,0.0131,0.0598,0.0099,0.012,
5804.0,0.085,-999.25,0.243,3.0,0.182,9.09,2.565,80.35,-999.25,0.5788,0.2578,0.7493,0.2355,0.3405,-999.25,0.0574,0.0134,0.0638,0.0105,0.013,
5804.5,0.089,-999.25,0.247,2.96,0.185,9.09,2.558,80.87,-999.25,0.6626,0.2915,0.9084,0.266,0.379,-999.25,0.0665,0.0159,0.0761,0.0119,0.0145,
5805.0,0.09,-999.25,0.249,2.92,0.187,9.17,2.555,80.9,-999.25,0.7317,0.3363,1.0178,0.2847,0.3991,-999.25,0.0806,0.0197,0.0902,0.0136,0.0165,
5805.5,0.088,-999.25,0.247,2.91,0.185,9.26,2.559,80.3,-999.25,0.6737,0.3282,0.9161,0.2677,0.3742,-999.25,0.0807,0.0189,0.0839,0.0128,0.015,
5806.0,0.082,-999.25,0.244,2.91,0.182,9.26,2.568,79.44,-999.25,0.5787,0.3137,0.7309,0.2305,0.3262,-999.25,0.0791,0.0183,0.0736,0.012,0.0142,
5806.5,0.078,-999.25,0.242,2.91,0.18,9.35,2.575,78.75,-999.25,0.504,0.2903,0.614,0.2046,0.2928,-999.25,0.0754,0.0168,0.0646,0.0109,0.0127,
5807.0,0.078,-999.25,0.24,2.87,0.178,9.44,2.576,78.22,-999.25,0.492,0.3037,0.5982,0.2057,0.2895,-999.25,0.0824,0.018,0.0634,0.0108,0.0118,
5807.5,0.081,-999.25,0.234,2.81,0.175,9.44,2.57,77.64,-999.25,0.6059,0.4015,0.7067,0.257,0.3343,-999.25,0.1165,0.027,0.0777,0.0142,0.0146,
5808.0,0.084,-999.25,0.23,2.72,0.173,9.53,2.564,76.96,-999.25,0.7688,0.5595,0.8523,0.3221,0.3835,-999.25,0.1817,0.0447,0.0983,0.0188,0.0177,
5808.5,0.086,-999.25,0.229,2.7,0.173,9.62,2.563,76.82,-999.25,0.7524,0.5567,0.8648,0.328,0.3853,-999.25,0.1784,0.0434,0.0938,0.0173,0.0155,
5809.0,0.086,-999.25,0.232,2.74,0.175,9.9,2.562,77.13,-999.25,0.7873,0.5215,0.9323,0.3266,0.3881,-999.25,0.1787,0.04,0.1076,0.018,0.0164,
5809.5,0.087,-999.25,0.232,2.8,0.175,10.09,2.56,77.34,-999.25,0.8281,0.481,1.0045,0.3403,0.4033,-999.25,0.1675,0.0354,0.1172,0.0187,0.0173,
5810.0,0.087,-999.25,0.223,2.86,0.17,10.28,2.56,76.9,-999.25,0.8576,0.4376,0.9977,0.3668,0.4226,-999.25,0.1475,0.0301,0.1135,0.0194,0.0184,
5810.5,0.09,-999.25,0.211,2.92,0.162,10.86,2.558,76.28,-999.25,0.8953,0.3714,1.0253,0.407,0.4505,-999.25,0.12,0.0219,0.1069,0.0178,0.0169,
5811.0,0.093,-999.25,0.2,2.87,0.156,11.36,2.551,75.2,-999.25,1.1411,0.4916,1.2677,0.5459,0.5349,-999.25,0.173,0.0328,0.1391,0.0245,0.0216,
