DEPT,CAL_N,DPHI_N,DTC_N,SGR_N,NPHI_N,PE_N,POR_N,RESDEEP_N,RHOB_N,K_SDR_N,K_TIM_N,K_SDR_N_PRE
236,3.37,0.367,-999.25,70.3,0.664,6.95,0.536,5.96,2.082,-999.25,-999.25,
236.5,3.39,0.359,-999.25,75.01,0.527,6.98,0.451,5.96,2.097,-999.25,-999.25,
237,3.39,0.35,-999.25,79.08,0.629,7,0.509,5.96,2.112,-999.25,-999.25,
237.5,3.39,0.352,-999.25,76.37,0.686,7.04,0.545,5.96,2.108,-999.25,-999.25,
238,3.37,0.362,-999.25,71.35,0.789,7.02,0.614,5.96,2.091,-999.25,-999.25,
238.5,3.39,0.37,-999.25,83.54,0.463,7.03,0.419,5.96,2.078,-999.25,-999.25,
239,3.37,0.373,-999.25,74.74,0.478,7.02,0.429,5.96,2.072,-999.25,-999.25,
239.5,3.39,0.363,-999.25,75.41,0.474,7.01,0.422,5.96,2.089,-999.25,-999.25,
240,3.37,0.353,-999.25,63.22,0.611,6.99,0.499,5.96,2.106,-999.25,-999.25,
240.5,3.37,0.342,-999.25,68.64,0.671,6.96,0.533,5.96,2.125,-999.25,-999.25,
241,3.37,0.338,-999.25,68.92,0.973,6.94,0.728,5.96,2.133,-999.25,-999.25,
241.5,3.39,0.344,-999.25,82.46,0.71,6.92,0.558,5.96,2.123,-999.25,-999.25,
242,3.39,0.346,-999.25,82.85,1.146,6.86,0.846,5.96,2.119,-999.25,-999.25,
242.5,3.42,0.35,-999.25,91.65,1.016,6.8,0.76,5.96,2.112,-999.25,-999.25,
243,3.37,0.349,-999.25,81.5,0.793,6.74,0.613,5.96,2.113,-999.25,-999.25,
243.5,3.37,0.353,-999.25,89.91,0.538,6.68,0.455,5.96,2.106,-999.25,-999.25,
244,3.42,0.357,-999.25,83.51,0.864,6.63,0.661,5.96,2.099,-999.25,-999.25,
244.5,3.37,0.356,-999.25,80.01,0.62,6.57,0.506,5.96,2.101,-999.25,-999.25,
245,3.39,0.352,-999.25,70.93,0.48,6.56,0.421,5.96,2.108,-999.25,-999.25,
245.5,3.39,0.357,-999.25,69.2,0.529,6.59,0.451,5.96,2.099,-999.25,-999.25,
246,3.39,0.363,-999.25,80.15,0.675,6.64,0.542,5.96,2.089,-999.25,-999.25,
246.5,3.39,0.363,-999.25,81.11,0.467,6.66,0.418,5.96,2.089,-999.25,-999.25,
247,3.39,0.356,-999.25,74.34,0.5,6.66,0.434,5.96,2.101,-999.25,-999.25,
247.5,3.37,0.352,-999.25,68.92,0.498,6.65,0.431,5.96,2.108,-999.25,-999.25,
248,3.39,0.357,-999.25,69.97,0.719,6.59,0.568,5.96,2.099,-999.25,-999.25,
248.5,3.39,0.361,-999.25,69.3,0.481,6.53,0.425,5.96,2.093,-999.25,-999.25,
249,3.37,0.355,-999.25,74.71,0.474,6.49,0.419,5.96,2.102,-999.25,-999.25,
249.5,3.39,0.345,-999.25,74.04,0.507,6.47,0.434,5.96,2.12,-999.25,-999.25,
250,3.37,0.34,-999.25,87.58,0.535,6.49,0.448,5.96,2.128,-999.25,-999.25,
250.5,3.39,0.341,-999.25,79.69,0.603,6.54,0.49,5.96,2.128,-999.25,-999.25,
251,3.39,0.342,-999.25,86.4,0.493,6.61,0.424,5.96,2.126,-999.25,-999.25,
251.5,3.37,0.339,-999.25,81.66,0.536,6.64,0.448,5.96,2.13,-999.25,-999.25,
252,3.39,0.34,-999.25,83.45,0.471,6.64,0.411,5.96,2.129,-999.25,-999.25,
252.5,3.39,0.344,-999.25,77.05,0.697,6.65,0.55,5.96,2.121,-999.25,-999.25,
253,3.37,0.352,-999.25,66.89,0.492,6.69,0.428,5.96,2.109,-999.25,-999.25,
253.5,3.39,0.355,-999.25,69.97,0.56,6.74,0.469,5.96,2.103,-999.25,-999.25,
254,3.37,0.353,-999.25,68.61,0.473,6.8,0.417,5.96,2.107,-999.25,-999.25,
254.5,3.37,0.345,-999.25,78.77,0.519,6.78,0.441,5.96,2.121,-999.25,-999.25,
255,3.39,0.339,-999.25,74.34,0.899,6.77,0.679,5.96,2.13,-999.25,-999.25,
255.5,3.37,0.337,-999.25,81.43,0.884,6.78,0.669,5.96,2.134,-999.25,-999.25,
256,3.37,0.331,-999.25,77.37,0.529,6.85,0.441,5.96,2.144,-999.25,-999.25,
256.5,3.37,0.332,-999.25,74.66,0.387,6.92,0.361,5.96,2.142,-999.25,-999.25,
257,3.37,0.331,-999.25,65.53,0.359,6.97,0.345,5.96,2.145,-999.25,-999.25,
257.5,3.39,0.336,-999.25,70.27,0.448,6.97,0.396,5.96,2.136,-999.25,-999.25,
258,3.39,0.333,-999.25,75.4,0.588,6.95,0.478,5.96,2.14,-999.25,-999.25,
258.5,3.37,0.331,-999.25,84.88,0.768,6.91,0.591,5.96,2.144,-999.25,-999.25,
259,3.37,0.33,-999.25,80.72,0.774,6.88,0.595,5.96,2.146,-999.25,-999.25,
259.5,3.39,0.328,-999.25,79.38,0.459,6.84,0.399,5.96,2.149,-999.25,-999.25,
260,3.39,0.335,-999.25,71.25,0.55,6.8,0.455,5.96,2.137,-999.25,-999.25,
260.5,3.39,0.336,-999.25,67.29,0.458,6.76,0.402,5.96,2.135,-999.25,-999.25,
261,3.37,0.341,-999.25,67.96,0.416,6.7,0.38,5.96,2.127,-999.25,-999.25,
261.5,3.37,0.326,-999.25,70.67,0.532,6.68,0.441,5.96,2.153,-999.25,-999.25,
262,3.37,0.306,-999.25,73.38,0.686,6.63,0.531,5.96,2.186,-999.25,-999.25,
262.5,3.37,0.29,-999.25,72.31,0.514,6.57,0.417,5.96,2.215,-999.25,-999.25,
263,3.37,0.311,-999.25,64.86,0.494,6.48,0.413,5.96,2.178,-999.25,-999.25,
263.5,3.39,0.341,-999.25,72.31,0.487,6.4,0.42,5.96,2.126,-999.25,-999.25,
264,3.39,0.368,-999.25,83.43,0.491,6.43,0.434,5.96,2.081,-999.25,-999.25,
264.5,3.37,0.371,-999.25,89.53,0.401,6.57,0.386,5.96,2.075,-999.25,-999.25,
265,3.39,0.374,-999.25,84.79,0.404,6.78,0.389,5.96,2.07,-999.25,-999.25,
265.5,3.39,0.375,-999.25,81.44,0.623,6.93,0.514,5.96,2.069,-999.25,-999.25,
266,3.37,0.373,-999.25,83.47,0.837,6.97,0.648,5.96,2.072,-999.25,-999.25,
266.5,3.39,0.367,-999.25,80.76,1.305,7,0.959,5.96,2.083,-999.25,-999.25,
267,3.39,0.361,-999.25,72.31,1.118,7.02,0.831,5.96,2.093,-999.25,-999.25,
267.5,3.42,0.357,-999.25,69.6,0.765,7.04,0.597,5.96,2.1,-999.25,-999.25,
268,3.39,0.353,-999.25,70.01,0.537,7.06,0.454,5.96,2.107,-999.25,-999.25,
268.5,3.37,0.351,-999.25,70.01,0.604,7.09,0.494,5.96,2.11,-999.25,-999.25,
269,3.37,0.352,-999.25,71.1,0.596,7.12,0.489,5.96,2.108,-999.25,-999.25,
269.5,3.39,0.359,-999.25,80.49,0.426,7.11,0.394,5.96,2.096,-999.25,-999.25,
270,3.37,0.362,-999.25,75.75,0.43,7.09,0.397,5.96,2.091,-999.25,-999.25,
270.5,3.39,0.36,-999.25,63.82,0.439,7.09,0.401,5.96,2.095,-999.25,-999.25,
271,3.39,0.352,-999.25,61.14,0.509,7.1,0.438,5.96,2.107,-999.25,-999.25,
271.5,3.37,0.355,-999.25,67.24,0.48,7.05,0.422,5.96,2.103,-999.25,-999.25,
272,3.37,0.363,-999.25,74.01,0.51,6.99,0.443,5.96,2.089,-999.25,-999.25,
272.5,3.37,0.372,-999.25,73.66,0.453,6.93,0.414,5.96,2.075,-999.25,-999.25,
273,3.37,0.374,-999.25,75.69,0.501,6.92,0.442,5.96,2.07,-999.25,-999.25,
273.5,3.37,0.371,-999.25,85.85,0.547,6.91,0.467,5.96,2.076,-999.25,-999.25,
274,3.42,0.365,-999.25,76.81,0.747,6.93,0.588,5.96,2.086,-999.25,-999.25,
274.5,3.39,0.359,-999.25,76.81,0.824,6.97,0.636,5.96,2.096,-999.25,-999.25,
275,3.39,0.351,-999.25,61.24,0.577,7.03,0.478,5.96,2.109,-999.25,-999.25,
275.5,3.37,0.351,-999.25,60.57,0.523,7.09,0.445,5.96,2.11,-999.25,-999.25,
276,3.39,0.347,-999.25,58.54,0.478,7.14,0.418,5.96,2.117,-999.25,-999.25,
276.5,3.39,0.347,-999.25,61.47,0.57,7.17,0.472,5.96,2.117,-999.25,-999.25,
277,3.37,0.344,-999.25,68.84,0.483,7.17,0.419,5.96,2.122,-999.25,-999.25,
277.5,3.39,0.338,-999.25,70.2,0.519,7.16,0.438,5.96,2.132,-999.25,-999.25,
278,3.39,0.341,-999.25,82.84,0.624,7.15,0.503,5.96,2.127,-999.25,-999.25,
278.5,3.37,0.344,-999.25,79.75,0.661,7.15,0.527,5.96,2.121,-999.25,-999.25,
279,3.37,0.353,-999.25,83.99,0.724,7.16,0.57,5.96,2.107,-999.25,-999.25,
279.5,3.37,0.349,-999.25,79.93,0.751,7.14,0.586,5.96,2.114,-999.25,-999.25,
280,3.37,0.348,-999.25,88.72,0.504,7.11,0.433,5.96,2.115,-999.25,-999.25,
280.5,3.39,0.346,-999.25,75,0.492,7.09,0.425,5.96,2.118,-999.25,-999.25,
281,3.37,0.346,-999.25,70.26,0.517,7.03,0.44,5.96,2.119,-999.25,-999.25,
281.5,3.37,0.344,-999.25,65.23,0.386,6.95,0.366,5.96,2.121,-999.25,-999.25,
282,3.37,0.343,-999.25,68.61,0.419,6.84,0.383,5.96,2.124,-999.25,-999.25,
282.5,3.37,0.346,-999.25,73.35,0.603,6.75,0.492,5.96,2.118,-999.25,-999.25,
283,3.39,0.345,-999.25,70.95,0.41,6.68,0.379,5.96,2.12,-999.25,-999.25,
283.5,3.39,0.349,-999.25,77.72,0.396,6.62,0.373,5.96,2.113,-999.25,-999.25,
284,3.37,0.353,-999.25,82.78,0.674,6.53,0.538,5.96,2.106,-999.25,-999.25,
284.5,3.39,0.364,-999.25,78.72,0.595,6.45,0.493,5.96,2.088,-999.25,-999.25,
285,3.39,0.368,-999.25,85.49,0.845,6.43,0.652,5.96,2.081,-999.25,-999.25,
285.5,3.37,0.37,-999.25,87.2,0.464,6.48,0.42,5.96,2.077,-999.25,-999.25,
286,3.39,0.368,-999.25,90.31,0.404,6.57,0.386,5.96,2.08,-999.25,-999.25,
286.5,3.39,0.365,-999.25,83.28,0.436,6.65,0.402,5.96,2.085,-999.25,-999.25,
287,3.37,0.363,-999.25,73.52,0.667,6.73,0.537,5.96,2.089,-999.25,-999.25,
287.5,3.37,0.361,-999.25,72.44,0.574,6.78,0.479,5.96,2.093,-999.25,-999.25,
288,3.37,0.36,-999.25,67.29,0.707,6.76,0.561,5.96,2.094,-999.25,-999.25,
288.5,3.37,0.358,-999.25,70.95,0.531,6.74,0.453,5.96,2.098,-999.25,-999.25,
289,3.39,0.351,-999.25,70.82,0.625,6.74,0.507,5.96,2.11,-999.25,-999.25,
289.5,3.37,0.35,-999.25,80.98,0.648,6.77,0.521,5.96,2.112,-999.25,-999.25,
290,3.39,0.348,-999.25,76.1,0.93,6.79,0.702,5.96,2.115,-999.25,-999.25,
290.5,3.37,0.355,-999.25,75.56,0.817,6.84,0.63,5.96,2.102,-999.25,-999.25,
291,3.37,0.356,-999.25,68.11,0.96,6.85,0.724,5.96,2.101,-999.25,-999.25,
291.5,3.37,0.358,-999.25,69.32,0.683,6.86,0.545,5.96,2.098,-999.25,-999.25,
292,3.39,0.356,-999.25,74.74,0.583,6.84,0.483,5.96,2.102,-999.25,-999.25,
292.5,3.37,0.358,-999.25,75.42,0.634,6.83,0.515,5.96,2.098,-999.25,-999.25,
293,3.39,0.359,-999.25,74.34,0.528,6.8,0.451,5.96,2.096,-999.25,-999.25,
293.5,3.39,0.361,-999.25,77.72,0.783,6.75,0.61,5.96,2.092,-999.25,-999.25,
294,3.37,0.36,-999.25,78.12,0.619,6.68,0.506,5.96,2.095,-999.25,-999.25,
294.5,3.39,0.362,-999.25,80.15,0.653,6.62,0.528,5.96,2.091,-999.25,-999.25,
295,3.37,0.364,-999.25,79.47,0.582,6.63,0.485,5.96,2.087,-999.25,-999.25,
295.5,3.39,0.364,-999.25,72.98,0.648,6.68,0.526,5.96,2.088,-999.25,-999.25,
296,3.39,0.363,-999.25,69.35,0.576,6.78,0.481,5.96,2.09,-999.25,-999.25,
296.5,3.39,0.36,-999.25,65.53,0.628,6.86,0.512,5.96,2.094,-999.25,-999.25,
297,3.37,0.354,-999.25,72.69,0.552,6.91,0.464,5.96,2.105,-999.25,-999.25,
297.5,3.37,0.343,-999.25,76.32,0.487,6.97,0.421,5.96,2.123,-999.25,-999.25,
298,3.37,0.336,-999.25,80.14,0.678,7.03,0.535,5.96,2.135,-999.25,-999.25,
298.5,3.39,0.334,-999.25,81.78,0.657,7.1,0.521,5.96,2.139,-999.25,-999.25,
299,3.37,0.337,-999.25,79.08,0.691,7.13,0.544,5.96,2.133,-999.25,-999.25,
299.5,3.39,0.339,-999.25,80.43,0.697,7.13,0.548,5.96,2.131,-999.25,-999.25,
300,3.39,0.343,-999.25,86.83,0.698,7.13,0.55,5.96,2.124,-999.25,-999.25,
300.5,3.37,0.341,-999.25,90.22,0.748,7.11,0.581,5.96,2.127,-999.25,-999.25,
301,3.37,0.342,-999.25,84.8,0.734,7.11,0.573,5.96,2.126,-999.25,-999.25,
301.5,3.42,0.351,-999.25,76.09,0.53,7.09,0.45,5.96,2.11,-999.25,-999.25,
302,3.37,0.358,-999.25,69.99,0.491,7.04,0.43,5.96,2.097,-999.25,-999.25,
302.5,3.37,0.361,-999.25,72.7,0.594,6.95,0.492,5.96,2.093,-999.25,-999.25,
303,3.39,0.347,-999.25,73.66,0.408,6.86,0.379,5.96,2.117,-999.25,-999.25,
303.5,3.37,0.326,-999.25,81.11,0.428,6.82,0.38,5.96,2.152,-999.25,-999.25,
304,3.37,0.297,-999.25,73.66,0.443,6.76,0.377,5.96,2.201,-999.25,-999.25,
304.5,3.39,0.275,-999.25,70.02,0.52,6.64,0.416,5.96,2.239,-999.25,-999.25,
305,3.37,0.284,-999.25,67.31,0.445,6.5,0.373,5.96,2.225,-999.25,-999.25,
305.5,3.39,0.318,-999.25,66.63,0.441,6.41,0.384,5.96,2.166,-999.25,-999.25,
306,3.37,0.349,-999.25,71.33,0.517,6.46,0.441,5.96,2.113,-999.25,-999.25,
306.5,3.37,0.358,-999.25,74.62,0.526,6.58,0.45,5.96,2.098,-999.25,-999.25,
307,3.39,0.346,-999.25,86.13,0.598,6.72,0.489,5.96,2.119,-999.25,-999.25,
307.5,3.37,0.334,-999.25,94.18,0.6,6.81,0.486,5.96,2.138,-999.25,-999.25,
308,3.39,0.332,-999.25,92.24,0.511,6.89,0.431,5.96,2.142,-999.25,-999.25,
308.5,3.42,0.341,-999.25,89.53,0.498,6.89,0.427,5.96,2.127,-999.25,-999.25,
309,3.39,0.352,-999.25,83.82,0.42,6.86,0.387,5.96,2.109,-999.25,-999.25,
309.5,3.39,0.353,-999.25,87.88,0.496,6.79,0.43,5.96,2.107,-999.25,-999.25,
310,3.39,0.352,-999.25,76.15,0.534,6.71,0.452,5.96,2.108,-999.25,-999.25,
310.5,3.37,0.351,-999.25,66.67,0.479,6.66,0.42,5.96,2.11,-999.25,-999.25,
311,3.37,0.351,-999.25,63.29,0.496,6.68,0.43,5.96,2.11,-999.25,-999.25,
311.5,3.37,0.351,-999.25,62.15,0.434,6.78,0.395,5.96,2.11,-999.25,-999.25,
312,3.37,0.351,-999.25,62.59,0.574,6.89,0.476,5.96,2.11,-999.25,-999.25,
312.5,3.39,0.36,-999.25,61.24,0.486,6.92,0.428,5.96,2.094,-999.25,-999.25,
313,3.39,0.361,-999.25,68.01,0.492,6.92,0.432,5.96,2.093,-999.25,-999.25,
313.5,3.37,0.363,-999.25,70.27,0.547,6.87,0.464,5.96,2.089,-999.25,-999.25,
314,3.39,0.365,-999.25,77.05,0.779,6.82,0.608,5.96,2.087,-999.25,-999.25,
314.5,3.37,0.373,-999.25,76.11,0.619,6.77,0.511,5.96,2.073,-999.25,-999.25,
315,3.37,0.373,-999.25,76.78,0.544,6.73,0.466,5.96,2.072,-999.25,-999.25,
315.5,3.37,0.364,-999.25,71.37,0.554,6.74,0.469,5.96,2.088,-999.25,-999.25,
316,3.37,0.35,-999.25,74.05,0.601,6.78,0.492,5.96,2.112,-999.25,-999.25,
316.5,3.39,0.345,-999.25,80.82,0.471,6.82,0.413,5.96,2.12,-999.25,-999.25,
317,3.39,0.346,-999.25,80.14,0.6,6.79,0.49,5.96,2.118,-999.25,-999.25,
317.5,3.37,0.356,-999.25,81.63,0.576,6.72,0.479,5.96,2.102,-999.25,-999.25,
318,3.37,0.362,-999.25,74.18,0.367,6.67,0.365,5.96,2.092,-999.25,-999.25,
318.5,3.39,0.365,-999.25,76.89,0.49,6.66,0.432,5.96,2.086,-999.25,-999.25,
319,3.39,0.358,-999.25,77.05,0.701,6.65,0.557,5.96,2.097,-999.25,-999.25,
319.5,3.37,0.353,-999.25,81.78,0.661,6.61,0.53,5.96,2.106,-999.25,-999.25,
320,3.39,0.35,-999.25,74.1,0.458,6.59,0.408,5.96,2.111,-999.25,-999.25,
320.5,3.37,0.353,-999.25,63.26,0.481,6.61,0.422,5.96,2.107,-999.25,-999.25,
321,3.39,0.358,-999.25,61.23,0.928,6.66,0.703,5.96,2.097,-999.25,-999.25,
321.5,3.39,0.362,-999.25,69.6,1.714,6.71,1.239,5.96,2.09,-999.25,-999.25,
322,3.37,0.36,-999.25,73.42,0.893,6.77,0.681,5.96,2.095,-999.25,-999.25,
322.5,3.37,0.353,-999.25,74.1,0.587,6.81,0.484,5.96,2.106,-999.25,-999.25,
323,3.37,0.348,-999.25,70.72,0.481,6.86,0.42,5.96,2.115,-999.25,-999.25,
323.5,3.37,0.347,-999.25,72.98,0.485,6.89,0.422,5.96,2.116,-999.25,-999.25,
324,3.39,0.348,-999.25,71.63,0.572,6.89,0.473,5.96,2.115,-999.25,-999.25,
324.5,3.37,0.353,-999.25,74.69,0.46,6.88,0.41,5.96,2.107,-999.25,-999.25,
325,3.39,0.363,-999.25,79.51,0.457,6.85,0.413,5.96,2.09,-999.25,-999.25,
325.5,3.37,0.37,-999.25,71.38,0.553,6.82,0.47,5.96,2.077,-999.25,-999.25,
326,3.37,0.366,-999.25,66.69,0.612,6.81,0.504,5.96,2.084,-999.25,-999.25,
326.5,3.39,0.358,-999.25,75.56,0.697,6.76,0.554,5.96,2.099,-999.25,-999.25,
327,3.39,0.35,-999.25,86.98,0.505,6.76,0.434,5.96,2.112,-999.25,-999.25,
327.5,3.39,0.35,-999.25,87.65,0.388,6.74,0.369,5.96,2.111,-999.25,-999.25,
328,3.37,0.353,-999.25,89.54,0.479,6.77,0.421,5.96,2.106,-999.25,-999.25,
328.5,3.39,0.353,-999.25,86.24,0.371,6.8,0.362,5.96,2.106,-999.25,-999.25,
329,3.37,0.353,-999.25,87.88,0.472,6.79,0.417,5.96,2.107,-999.25,-999.25,
329.5,3.39,0.353,-999.25,81.11,0.524,6.81,0.447,5.96,2.107,-999.25,-999.25,
330,3.39,0.36,-999.25,85.17,0.746,6.82,0.586,5.96,2.095,-999.25,-999.25,
330.5,3.37,0.365,-999.25,81.52,1.07,6.83,0.799,5.96,2.085,-999.25,-999.25,
331,3.37,0.364,-999.25,79.49,1.101,6.81,0.82,5.96,2.087,-999.25,-999.25,
331.5,3.39,0.358,-999.25,76.11,1.299,6.79,0.953,5.96,2.097,-999.25,-999.25,
332,3.39,0.355,-999.25,80.13,0.888,6.75,0.676,5.96,2.102,-999.25,-999.25,
332.5,3.39,0.354,-999.25,72,0.945,6.73,0.714,5.96,2.104,-999.25,-999.25,
333,3.37,0.357,-999.25,77.42,0.56,6.71,0.47,5.96,2.1,-999.25,-999.25,
333.5,3.39,0.356,-999.25,75.01,0.621,6.74,0.506,5.96,2.101,-999.25,-999.25,
334,3.39,0.358,-999.25,75.01,0.492,6.79,0.43,5.96,2.099,-999.25,-999.25,
334.5,3.37,0.358,-999.25,68.95,0.509,6.82,0.44,5.96,2.097,-999.25,-999.25,
335,3.37,0.357,-999.25,72.34,0.658,6.83,0.529,5.96,2.1,-999.25,-999.25,
335.5,3.39,0.354,-999.25,74.37,0.568,6.81,0.473,5.96,2.104,-999.25,-999.25,
336,3.37,0.349,-999.25,74.73,0.434,6.83,0.394,5.96,2.113,-999.25,-999.25,
336.5,3.37,0.341,-999.25,70.67,0.52,6.83,0.44,5.96,2.126,-999.25,-999.25,
337,3.37,0.334,-999.25,69.32,0.584,6.82,0.476,5.96,2.14,-999.25,-999.25,
337.5,3.39,0.328,-999.25,70.27,0.661,6.8,0.522,5.96,2.149,-999.25,-999.25,
338,3.37,0.333,-999.25,80.06,0.618,6.8,0.496,5.96,2.14,-999.25,-999.25,
338.5,3.37,0.346,-999.25,76,0.622,6.8,0.503,5.96,2.118,-999.25,-999.25,
339,3.37,0.355,-999.25,73.29,0.441,6.79,0.4,5.96,2.104,-999.25,-999.25,
339.5,3.37,0.354,-999.25,68.92,0.4,6.74,0.378,5.96,2.105,-999.25,-999.25,
340,3.37,0.35,-999.25,71.63,0.493,6.69,0.428,5.96,2.112,-999.25,-999.25,
340.5,3.39,0.352,-999.25,74.05,0.498,6.65,0.431,5.96,2.109,-999.25,-999.25,
341,3.39,0.358,-999.25,76.76,0.476,6.68,0.421,5.96,2.098,-999.25,-999.25,
341.5,3.37,0.358,-999.25,80.14,0.404,6.71,0.382,5.96,2.099,-999.25,-999.25,
342,3.39,0.358,-999.25,85.51,0.579,6.75,0.481,5.96,2.098,-999.25,-999.25,
342.5,3.37,0.354,-999.25,82.12,0.592,6.77,0.488,5.96,2.105,-999.25,-999.25,
343,3.37,0.355,-999.25,82.12,0.698,6.81,0.554,5.96,2.103,-999.25,-999.25,
343.5,3.39,0.352,-999.25,77.72,0.461,6.83,0.41,5.96,2.108,-999.25,-999.25,
344,3.37,0.354,-999.25,74.7,0.432,6.82,0.395,5.96,2.105,-999.25,-999.25,
344.5,3.37,0.354,-999.25,73.35,0.52,6.82,0.445,5.96,2.104,-999.25,-999.25,
345,3.39,0.351,-999.25,75.38,0.556,6.8,0.465,5.96,2.11,-999.25,-999.25,
345.5,3.39,0.337,-999.25,78.4,0.442,6.8,0.393,5.96,2.134,-999.25,-999.25,
346,3.39,0.307,-999.25,78.14,0.506,6.77,0.419,5.96,2.186,-999.25,-999.25,
346.5,3.39,0.277,-999.25,71.37,0.677,6.72,0.517,5.96,2.236,-999.25,-999.25,
347,3.37,0.269,-999.25,71.37,0.456,6.63,0.374,5.96,2.25,-999.25,-999.25,
347.5,3.39,0.297,-999.25,78.4,0.404,6.52,0.355,5.96,2.203,-999.25,-999.25,
348,3.37,0.329,-999.25,84.18,0.545,6.45,0.45,5.96,2.147,-999.25,-999.25,
348.5,3.37,0.351,-999.25,78.09,0.433,6.48,0.394,5.96,2.11,-999.25,-999.25,
349,3.37,0.352,-999.25,76.06,0.391,6.59,0.372,5.96,2.108,-999.25,-999.25,
349.5,3.37,0.355,-999.25,68.24,0.386,6.71,0.371,5.96,2.104,-999.25,-999.25,
350,3.37,0.356,-999.25,70.27,0.5,6.74,0.434,5.96,2.102,-999.25,-999.25,
350.5,3.42,0.363,-999.25,65.95,0.433,6.78,0.4,5.96,2.089,-999.25,-999.25,
351,3.39,0.366,-999.25,78.14,0.564,6.8,0.475,5.96,2.084,-999.25,-999.25,
351.5,3.37,0.368,-999.25,77.46,0.777,6.8,0.608,5.96,2.081,-999.25,-999.25,
352,3.39,0.361,-999.25,77.05,0.519,6.77,0.447,5.96,2.092,-999.25,-999.25,
352.5,3.37,0.359,-999.25,80.72,0.645,6.77,0.522,5.96,2.096,-999.25,-999.25,
353,3.39,0.361,-999.25,78.01,0.717,6.8,0.568,5.96,2.094,-999.25,-999.25,
353.5,3.37,0.363,-999.25,77.33,0.704,6.82,0.56,5.96,2.09,-999.25,-999.25,
354,3.37,0.365,-999.25,65.53,0.846,6.85,0.652,5.96,2.086,-999.25,-999.25,
354.5,3.37,0.365,-999.25,70.95,0.794,6.91,0.618,5.96,2.086,-999.25,-999.25,
355,3.37,0.361,-999.25,70.7,0.485,6.97,0.428,5.96,2.093,-999.25,-999.25,
355.5,3.39,0.358,-999.25,66.64,0.625,6.99,0.509,5.96,2.098,-999.25,-999.25,
356,3.39,0.36,-999.25,63.93,0.57,6.98,0.477,5.96,2.094,-999.25,-999.25,
356.5,3.37,0.369,-999.25,60.58,0.83,7,0.642,5.96,2.08,-999.25,-999.25,
357,3.39,0.371,-999.25,67.09,0.952,7.02,0.722,5.96,2.076,-999.25,-999.25,
357.5,3.37,0.368,-999.25,63.7,1.41,7.04,1.03,5.96,2.08,-999.25,-999.25,
358,3.39,0.362,-999.25,70.4,0.875,7.02,0.67,5.96,2.091,-999.25,-999.25,
358.5,3.37,0.361,-999.25,63.22,0.736,6.99,0.58,5.96,2.092,-999.25,-999.25,
359,3.39,0.364,-999.25,63.9,0.721,6.96,0.571,5.96,2.088,-999.25,-999.25,
359.5,3.37,0.371,-999.25,64.86,0.783,6.95,0.613,5.96,2.076,-999.25,-999.25,
360,3.37,0.374,-999.25,66.21,0.522,6.92,0.454,5.96,2.071,-999.25,-999.25,
360.5,3.39,0.373,-999.25,74.34,0.855,6.9,0.66,5.96,2.072,-999.25,-999.25,
361,3.37,0.369,-999.25,64.66,0.713,6.88,0.568,5.96,2.08,-999.25,-999.25,
361.5,3.37,0.363,-999.25,64.66,0.546,6.86,0.464,5.96,2.088,-999.25,-999.25,
362,3.39,0.359,-999.25,66.02,0.561,6.84,0.471,5.96,2.097,-999.25,-999.25,
362.5,3.37,0.361,-999.25,74.58,0.484,6.78,0.427,5.96,2.093,-999.25,-999.25,
363,3.37,0.366,-999.25,75.64,0.525,6.75,0.453,5.96,2.084,-999.25,-999.25,
363.5,3.37,0.372,-999.25,70.08,0.609,6.76,0.505,5.96,2.074,-999.25,-999.25,
364,3.37,0.377,-999.25,71.87,0.502,6.84,0.444,5.96,2.066,-999.25,-999.25,
364.5,3.37,0.377,-999.25,69.85,0.562,6.9,0.479,5.96,2.066,-999.25,-999.25,
365,3.37,0.381,-999.25,68.54,0.486,6.92,0.437,5.96,2.059,-999.25,-999.25,
365.5,3.39,0.381,-999.25,66.53,0.618,6.91,0.513,5.96,2.059,-999.25,-999.25,
366,3.37,0.385,-999.25,67.31,0.439,6.9,0.413,5.96,2.051,-999.25,-999.25,
366.5,3.37,0.384,-999.25,65.59,0.53,6.91,0.463,5.96,2.053,-999.25,-999.25,
367,3.37,0.382,-999.25,67.84,0.659,6.88,0.539,5.96,2.058,-999.25,-999.25,
367.5,3.39,0.38,-999.25,63.53,0.677,6.82,0.549,5.96,2.06,-999.25,-999.25,
368,3.37,0.383,-999.25,61.92,0.648,6.75,0.532,5.96,2.055,-999.25,-999.25,
368.5,3.37,0.383,-999.25,59.84,0.725,6.71,0.58,5.96,2.055,-999.25,-999.25,
369,3.39,0.379,-999.25,64.56,0.589,6.66,0.495,5.96,2.061,-999.25,-999.25,
369.5,3.37,0.374,-999.25,68.32,0.541,6.61,0.465,5.96,2.07,-999.25,-999.25,
370,3.39,0.377,-999.25,71.85,0.53,6.56,0.46,5.96,2.065,-999.25,-999.25,
370.5,3.37,0.375,-999.25,67.13,0.542,6.53,0.466,5.96,2.069,-999.25,-999.25,
371,3.37,0.376,-999.25,65.44,0.441,6.53,0.41,5.96,2.067,-999.25,-999.25,
371.5,3.37,0.376,-999.25,60.9,0.493,6.53,0.438,5.96,2.067,-999.25,-999.25,
