DEPT,DPHI_D,DTC_D,GR_NORM,NPHI_D,PEF_D,POR_D,RESD_D,RHOB_D,LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD1],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD2],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD3],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD4],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD5],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD6],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD1_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD2_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD3_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD4_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD5_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD6_2],K_SDR,K_SDR_0919,K_SDR_PRE
58.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
59.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
59.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
60.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
60.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
61.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
61.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
62.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
62.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
63.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
63.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
64.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
64.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
65.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
65.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
66.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
66.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
67.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
67.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
68.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
68.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
69.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
69.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
70.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
70.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
71.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
71.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
72.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
72.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
73.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
73.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
74.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
74.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
75.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
75.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
76.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
76.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
77.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
77.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
78.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
78.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
79.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
79.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
80.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
80.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
81.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
81.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
82.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
82.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
83.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
83.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
84.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
84.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
85.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
85.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
86.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
86.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
87.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
87.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
88.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
88.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
89.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
89.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
90.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
90.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
91.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
91.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
92.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
92.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
93.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
93.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
94.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
94.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
95.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
95.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
96.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
96.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
97.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
97.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
98.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
98.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
99.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
99.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
100.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
100.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,5.96,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
101.0,0.513,-999.25,-999.25,-0.038,9.07,0.0,5.96,1.833,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,,,
101.5,0.513,-999.25,-999.25,-0.038,9.07,0.0,5.96,1.833,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,,,
102.0,0.513,-999.25,-999.25,-0.038,9.07,0.0,5.96,1.833,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,,,
102.5,0.513,-999.25,-999.25,-0.037,9.07,0.0,5.96,1.833,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,,,
103.0,0.513,-999.25,-999.25,-0.034,9.07,0.0,5.96,1.833,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,,,
103.5,0.513,-999.25,-999.25,-0.037,9.07,0.0,5.96,1.833,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,,,
104.0,0.513,-999.25,-999.25,-0.035,9.07,0.0,5.96,1.833,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,,,
104.5,0.513,-999.25,-999.25,-0.038,9.07,0.0,5.96,1.833,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,,,
105.0,0.513,-999.25,-999.25,-0.034,9.07,0.0,5.96,1.833,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,,,
105.5,0.513,-999.25,-999.25,-0.036,9.07,0.0,5.96,1.833,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,,,
106.0,0.513,-999.25,-999.25,-0.04,9.07,0.0,5.96,1.833,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,,,
106.5,0.513,-999.25,-999.25,-0.032,9.07,0.0,5.96,1.833,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,,,
107.0,0.52,-999.25,-999.25,-0.03,9.07,0.0,5.96,1.82,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,,,
107.5,0.532,-999.25,-999.25,-0.036,9.08,0.0,5.96,1.801,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,,,
108.0,0.539,-999.25,-999.25,-0.038,9.09,0.0,5.96,1.788,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,,,
108.5,0.532,-999.25,-999.25,-0.034,9.1,0.0,5.96,1.8,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,,,
109.0,0.523,-999.25,-999.25,-0.038,9.09,0.0,5.96,1.815,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,,,
109.5,0.524,-999.25,-999.25,-0.03,9.14,0.0,5.96,1.814,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,,,
110.0,0.532,-999.25,-999.25,-0.034,9.16,0.0,5.96,1.8,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,,,
110.5,0.532,-999.25,-999.25,-0.04,9.2,0.0,5.96,1.8,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,,,
111.0,0.531,-999.25,-999.25,-0.039,9.21,0.0,5.96,1.802,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,,,
111.5,0.537,-999.25,-999.25,-0.031,9.25,0.0,5.96,1.792,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,,,
112.0,0.538,-999.25,-999.25,-0.034,9.25,0.0,5.96,1.79,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,,,
112.5,0.536,-999.25,-999.25,-0.04,9.25,0.0,5.96,1.793,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,,,
113.0,0.524,-999.25,-999.25,-0.036,9.23,0.0,5.96,1.815,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,,,
113.5,0.533,-999.25,-999.25,-0.033,9.24,0.0,5.96,1.799,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,,,
114.0,0.539,-999.25,-999.25,-0.034,9.22,0.0,5.96,1.788,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,,,
114.5,0.55,-999.25,-999.25,-0.037,9.2,0.0,5.96,1.761,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,,,
115.0,0.55,-999.25,-999.25,-0.033,9.29,0.0,5.96,1.745,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,,,
115.5,0.55,-999.25,-999.25,-0.029,9.55,0.0,5.96,1.719,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,,,
116.0,0.55,-999.25,-999.25,-0.036,9.8,0.0,5.96,1.693,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,,,
116.5,0.55,-999.25,-999.25,-0.035,9.84,0.0,5.96,1.684,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,,,
117.0,0.55,-999.25,-999.25,-0.037,9.52,0.0,5.96,1.715,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,,,
117.5,0.55,-999.25,-999.25,-0.035,9.22,0.0,5.96,1.752,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,,,
118.0,0.547,-999.25,-999.25,-0.034,9.04,0.0,5.96,1.775,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,,,
118.5,0.547,-999.25,-999.25,-0.032,9.09,0.0,5.96,1.775,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,,,
119.0,0.548,-999.25,-999.25,-0.031,9.13,0.0,5.96,1.772,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,,,
119.5,0.545,-999.25,-999.25,-0.032,9.11,0.0,5.96,1.778,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,,,
120.0,0.543,-999.25,-999.25,-0.042,9.09,0.0,5.96,1.782,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,,,
120.5,0.539,-999.25,-999.25,-0.038,9.1,0.0,5.96,1.789,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,,,
121.0,0.539,-999.25,-999.25,-0.032,9.15,0.0,5.96,1.788,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,,,
