DEPT,DPHI_D,DTC_D,GR_NORM,NPHI_D,PEF_D,POR_D,RESD_D,RHOB_D,LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD1],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD2],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD3],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD4],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD5],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD6],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD1_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD2_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD3_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD4_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD5_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD6_2],K_SDR_0919,K_SDR,K_SDR_PRE
8837.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8838.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8838.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8839.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8839.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8840.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8840.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8841.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8841.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8842.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8842.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8843.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8843.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8844.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8844.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8845.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8845.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8846.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8846.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8847.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8847.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8848.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8848.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8849.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8849.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8850.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8850.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8851.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8851.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8852.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8852.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8853.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8853.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8854.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8854.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8855.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8855.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8856.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8856.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8857.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8857.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8858.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8858.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8859.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8859.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8860.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8860.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8861.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8861.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8862.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8862.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8863.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8863.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8864.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8864.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8865.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8865.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8866.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8866.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8867.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8867.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8868.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8868.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8869.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8869.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8870.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8870.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8871.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8871.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8872.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8872.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8873.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8873.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8874.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8874.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8875.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8875.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8876.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8876.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8877.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8877.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8878.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8878.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8879.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8879.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8880.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8880.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8881.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8881.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8882.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8882.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8883.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8883.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8884.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8884.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8885.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8885.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8886.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8886.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8887.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8887.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8888.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8888.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8889.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8889.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8890.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8890.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8891.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8891.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8892.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8892.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8893.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8893.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8894.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8894.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8895.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8895.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8896.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8896.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8897.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8897.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
8898.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
